sep=,
Measurement Mode:,Complete (Euler)
StartTime:,Fri, 03 Jun 2022 10:53:12 GMT
© Xsens Technologies B. V. 2005-2022

Timestamp,Address,Euler_x,Euler_y,Euler_z,FreeAcc_x,FreeAcc_y,FreeAcc_z
265980886,d4:22:cd:00:30:92,6.425032138824463,-1.3754143714904785,64.78772735595703,0.013575674034655094,-0.0031782423611730337,0.0801839828491211
265997553,d4:22:cd:00:30:92,6.42454719543457,-1.3746966123580933,64.7893295288086,0.00408925348892808,-0.0037925399374216795,0.08328628540039062
266014220,d4:22:cd:00:30:92,6.424792766571045,-1.3754926919937134,64.789794921875,-0.002280949614942074,0.017127880826592445,0.08168220520019531
266030887,d4:22:cd:00:30:92,6.424186706542969,-1.3762266635894775,64.78858947753906,0.0003630269493442029,-0.00037720604450441897,0.07664680480957031
266047554,d4:22:cd:00:30:92,6.423220634460449,-1.375922441482544,64.79143524169922,0.015413998626172543,-0.004375573247671127,0.09325313568115234
266064221,d4:22:cd:00:30:92,6.423866271972656,-1.375493049621582,64.7903823852539,-0.01380856055766344,0.003611186984926462,0.08723163604736328
266080888,d4:22:cd:00:30:92,6.422640323638916,-1.3754348754882812,64.78943634033203,0.009579779580235481,-0.005847797263413668,0.09021186828613281
266097555,d4:22:cd:00:30:92,6.422282695770264,-1.3751096725463867,64.79003143310547,0.004810278303921223,0.006295940838754177,0.0889444351196289
266114222,d4:22:cd:00:30:92,6.422025203704834,-1.3739440441131592,64.78924560546875,-0.004819400142878294,0.009432526305317879,0.07877922058105469
266130889,d4:22:cd:00:30:92,6.4218974113464355,-1.3739852905273438,64.78733825683594,-0.001718144048936665,-0.006168929859995842,0.0751190185546875
266147556,d4:22:cd:00:30:92,6.421755790710449,-1.3746650218963623,64.78671264648438,0.012354343198239803,0.005561952479183674,0.07313060760498047
266164223,d4:22:cd:00:30:92,6.421192169189453,-1.3751596212387085,64.78704071044922,-0.008141822181642056,-0.010926654562354088,0.07982444763183594
266180890,d4:22:cd:00:30:92,6.422135353088379,-1.375999093055725,64.78650665283203,-0.0009641091455705464,-0.0010519078932702541,0.09644699096679688
266197557,d4:22:cd:00:30:92,6.421657085418701,-1.3753243684768677,64.78720092773438,-0.0029692857060581446,0.007312784902751446,0.07868194580078125
266214224,d4:22:cd:00:30:92,6.421070098876953,-1.374882459640503,64.79133605957031,-0.012812167406082153,0.015718158334493637,0.08028411865234375
266230891,d4:22:cd:00:30:92,6.420388221740723,-1.374249815940857,64.7900390625,0.0027027325704693794,-0.0006621012580581009,0.07381153106689453
266247558,d4:22:cd:00:30:92,6.420005798339844,-1.3740919828414917,64.79175567626953,0.005737214349210262,0.012304220348596573,0.07959365844726562
266264225,d4:22:cd:00:30:92,6.420609474182129,-1.3744317293167114,64.79904174804688,-0.011307395063340664,0.0002199646842200309,0.08830928802490234
266280892,d4:22:cd:00:30:92,6.421524524688721,-1.3747787475585938,64.79281616210938,0.012950871139764786,-0.004335508681833744,0.09159374237060547
266297559,d4:22:cd:00:30:92,6.421408176422119,-1.374222993850708,64.79138946533203,0.0038234125822782516,0.0040163323283195496,0.07367801666259766
266314226,d4:22:cd:00:30:92,6.421810150146484,-1.37380051612854,64.79115295410156,-0.0024827958550304174,0.002761027542874217,0.08192157745361328
266330893,d4:22:cd:00:30:92,6.4204182624816895,-1.372718334197998,64.79090118408203,0.023304326459765434,0.004222997929900885,0.08860111236572266
266347560,d4:22:cd:00:30:92,6.419497966766357,-1.3728090524673462,64.79322052001953,0.0014307902893051505,0.00565191637724638,0.08772945404052734
266364227,d4:22:cd:00:30:92,6.419898509979248,-1.3730885982513428,64.79313659667969,-0.00061364087741822,0.001734544406645,0.09193611145019531
266380894,d4:22:cd:00:30:92,6.4201979637146,-1.3738096952438354,64.79366302490234,0.006618735380470753,-0.0011433525942265987,0.0836172103881836
266397561,d4:22:cd:00:30:92,6.419485569000244,-1.3737034797668457,64.79438781738281,0.007921913638710976,0.0006986735388636589,0.09001731872558594
266414228,d4:22:cd:00:30:92,6.418493747711182,-1.3735357522964478,64.79073333740234,-0.007993005216121674,-0.003960928879678249,0.09955883026123047
266430895,d4:22:cd:00:30:92,6.418478012084961,-1.3734381198883057,64.79019165039062,0.0038528465665876865,0.006487407721579075,0.08362388610839844
266447562,d4:22:cd:00:30:92,6.4181342124938965,-1.3733583688735962,64.79019165039062,0.0028773241210728884,-0.009359157644212246,0.0713338851928711
266464229,d4:22:cd:00:30:92,6.418790340423584,-1.3731440305709839,64.7939682006836,0.005499214865267277,0.00166126003023237,0.08515357971191406
266480896,d4:22:cd:00:30:92,6.418160438537598,-1.3729875087738037,64.79651641845703,0.0026502630207687616,0.0006033732206560671,0.09221076965332031
266497563,d4:22:cd:00:30:92,6.416243076324463,-1.3733271360397339,64.79695129394531,-0.009891468100249767,0.00011904858547495678,0.0849161148071289
266514230,d4:22:cd:00:30:92,6.416332244873047,-1.373781442642212,64.79304504394531,-0.009394836612045765,0.01640758290886879,0.09478950500488281
266530897,d4:22:cd:00:30:92,6.417099952697754,-1.3734248876571655,64.79058837890625,0.004297441802918911,0.0008584574097767472,0.08607864379882812
266547564,d4:22:cd:00:30:92,6.416750907897949,-1.3739118576049805,64.79605102539062,-0.0014665384078398347,-0.002863592002540827,0.07462692260742188
266564231,d4:22:cd:00:30:92,6.417599201202393,-1.3742040395736694,64.79712677001953,-0.011671008542180061,0.0005722211208194494,0.07650470733642578
266580898,d4:22:cd:00:30:92,6.417684078216553,-1.3751486539840698,64.80010223388672,0.011324926279485226,-0.0032156528905034065,0.08527183532714844
266597565,d4:22:cd:00:30:92,6.417050361633301,-1.3745864629745483,64.80225372314453,0.002495745662599802,0.01170805562287569,0.07589435577392578
266614232,d4:22:cd:00:30:92,6.41654109954834,-1.374967336654663,64.80126190185547,-0.004175529349595308,-0.00743940519168973,0.07876968383789062
266630899,d4:22:cd:00:30:92,6.417194366455078,-1.375420331954956,64.80152893066406,-0.009117219597101212,0.0006650907453149557,0.0853433609008789
266647566,d4:22:cd:00:30:92,6.418054580688477,-1.3747435808181763,64.80142974853516,-0.012911337427794933,-0.0035925237461924553,0.08815956115722656
266664233,d4:22:cd:00:30:92,6.417838096618652,-1.3745509386062622,64.79418182373047,-0.006285980809479952,-0.008202478289604187,0.08437919616699219
266680900,d4:22:cd:00:30:92,6.418275356292725,-1.3751721382141113,64.79200744628906,0.006139845121651888,0.00828959234058857,0.06793403625488281
266697567,d4:22:cd:00:30:92,6.417286396026611,-1.3753719329833984,64.78901672363281,-0.0013179441448301077,-0.005368362180888653,0.07515430450439453
266714234,d4:22:cd:00:30:92,6.418522834777832,-1.3763117790222168,64.79058074951172,0.001646731747314334,-0.0059338780120015144,0.08694648742675781
266730901,d4:22:cd:00:30:92,6.418240070343018,-1.376240611076355,64.7902603149414,0.010440387763082981,0.00561548350378871,0.08715057373046875
266747568,d4:22:cd:00:30:92,6.418763160705566,-1.3760342597961426,64.78927612304688,-0.01442206185311079,0.012739875353872776,0.09030628204345703
266764235,d4:22:cd:00:30:92,6.419218063354492,-1.3758543729782104,64.79081726074219,-0.004739187192171812,0.0023665272165089846,0.08322906494140625
266780902,d4:22:cd:00:30:92,6.419018745422363,-1.3751076459884644,64.79217529296875,-0.00026991983759216964,0.011004380881786346,0.09643268585205078
266797569,d4:22:cd:00:30:92,6.419360160827637,-1.3754066228866577,64.7922134399414,-0.01563366875052452,0.004402059596031904,0.09259223937988281
266814236,d4:22:cd:00:30:92,6.419785499572754,-1.376359224319458,64.79310607910156,-0.010892108082771301,0.003424693364650011,0.0915985107421875
266830903,d4:22:cd:00:30:92,6.419740200042725,-1.3761261701583862,64.79344177246094,0.009261636063456535,-0.003984760958701372,0.09478759765625
266847570,d4:22:cd:00:30:92,6.419405460357666,-1.3756396770477295,64.79255676269531,-0.0036721641663461924,-0.0015946252970024943,0.08478069305419922
266864237,d4:22:cd:00:30:92,6.4199419021606445,-1.3757829666137695,64.7941665649414,0.0033230369444936514,0.0012713696341961622,0.0732278823852539
266880904,d4:22:cd:00:30:92,6.419832229614258,-1.3749241828918457,64.7957763671875,0.0025222180411219597,0.0027042273432016373,0.08180046081542969
266897571,d4:22:cd:00:30:92,6.419093132019043,-1.3752033710479736,64.79844665527344,-0.0027971668168902397,0.007027191575616598,0.0814971923828125
266914238,d4:22:cd:00:30:92,6.417588710784912,-1.3739889860153198,64.7954330444336,0.0015586396912112832,-0.01551422942429781,0.08271217346191406
266930905,d4:22:cd:00:30:92,6.41792631149292,-1.3746215105056763,64.79400634765625,-0.007719886023551226,-0.005005460698157549,0.09192657470703125
266947572,d4:22:cd:00:30:92,6.419217586517334,-1.374571442604065,64.79336547851562,-0.0030458110850304365,0.009386287070810795,0.08450889587402344
266964239,d4:22:cd:00:30:92,6.419753074645996,-1.3743468523025513,64.79408264160156,0.014034573920071125,0.0012394072255119681,0.07366943359375
266980906,d4:22:cd:00:30:92,6.4204301834106445,-1.3736599683761597,64.78804016113281,-0.011583447456359863,-0.004503031726926565,0.07563495635986328
266997573,d4:22:cd:00:30:92,6.4208784103393555,-1.37335205078125,64.78770446777344,-0.0033945750910788774,-0.0021068889182060957,0.06938552856445312
267014240,d4:22:cd:00:30:92,6.420019149780273,-1.3732192516326904,64.7917251586914,0.00981117133051157,-0.0015390822663903236,0.08038711547851562
267030907,d4:22:cd:00:30:92,6.419604301452637,-1.3737202882766724,64.7931137084961,0.012437629513442516,0.014793065376579762,0.0814657211303711
267047574,d4:22:cd:00:30:92,6.420649528503418,-1.374083161354065,64.79314422607422,0.0007015512674115598,0.011921035125851631,0.08545112609863281
267064241,d4:22:cd:00:30:92,6.421700477600098,-1.373414158821106,64.79026794433594,-0.006119715049862862,0.014406555332243443,0.08654499053955078
267080908,d4:22:cd:00:30:92,6.421039581298828,-1.3725706338882446,64.78963470458984,-0.004923725035041571,0.004580898210406303,0.08477210998535156
267097575,d4:22:cd:00:30:92,6.421281814575195,-1.3714646100997925,64.79057312011719,-0.008589672856032848,-0.0067532481625676155,0.08437728881835938
267114242,d4:22:cd:00:30:92,6.422093391418457,-1.3709604740142822,64.79583740234375,0.008440603502094746,-0.008493436500430107,0.08014678955078125
267130909,d4:22:cd:00:30:92,6.421955585479736,-1.3718374967575073,64.79931640625,0.014951354824006557,-0.008448985405266285,0.09085369110107422
267147576,d4:22:cd:00:30:92,6.422962188720703,-1.371126413345337,64.79986572265625,0.009330729953944683,0.00601548794656992,0.07458972930908203
267164243,d4:22:cd:00:30:92,6.423219680786133,-1.3703557252883911,64.79981994628906,0.00009171015699394047,0.0008529533515684307,0.07957935333251953
