sep=,
DeviceTag:,Xsens DOT,,,,,,,,,,,,,,,,,
FirmwareVersion:,2.1.0,,,,,,,,,,,,,,,,,
AppVersion:,2022.0.1,,,,,,,,,,,,,,,,,
SyncStatus:,Un-synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Orientation (Euler),,,,,,,,,,,,,,,,,
StartTime:,2022-06-04 18:03:30.451 +0530,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2022,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z
188, 102958412, 38.04670333862305, -80.36024475097656, 79.75160217285156
189, 102975079, 38.19736099243164, -80.35651397705078, 79.75533294677734
190, 102991746, 38.36350631713867, -80.35778045654297, 79.8033447265625
191, 103008413, 38.524539947509766, -80.36779022216797, 79.88371276855469
192, 103025080, 38.66162109375, -80.37814331054688, 80.04122924804688
193, 103041747, 38.778900146484375, -80.38653564453125, 80.24826049804688
194, 103058414, 38.83738327026367, -80.39241790771484, 80.55219268798828
195, 103075081, 38.80463790893555, -80.3980712890625, 81.02165985107422
196, 103091748, 38.62300109863281, -80.40077209472656, 81.71112823486328
197, 103108415, 38.24055862426758, -80.39495086669922, 82.68964385986328
198, 103125082, 37.601043701171875, -80.3790054321289, 83.99564361572266
199, 103141749, 36.6873779296875, -80.34548950195312, 85.70109558105469
200, 103158416, 35.49119186401367, -80.29566192626953, 87.79888916015625
201, 103175083, 34.075714111328125, -80.23060607910156, 90.23318481445312
202, 103191750, 32.567813873291016, -80.1243896484375, 92.92569732666016
203, 103208417, 31.079320907592773, -79.95233917236328, 95.83071899414062
204, 103225084, 29.603260040283203, -79.70843505859375, 99.01770782470703
205, 103241751, 28.00689125061035, -79.40960693359375, 102.54838562011719
206, 103258418, 26.09103012084961, -79.08165740966797, 106.37252044677734
207, 103275085, 23.49125099182129, -78.68290710449219, 110.49226379394531
208, 103291752, 20.150697708129883, -78.1322021484375, 114.93367004394531
209, 103308419, 16.53750991821289, -77.40128326416016, 119.50206756591797
210, 103325086, 13.205709457397461, -76.5412826538086, 123.81121063232422
211, 103341753, 10.344977378845215, -75.5904541015625, 127.76589965820312
212, 103358420, 7.987026214599609, -74.55107116699219, 131.36224365234375
213, 103375087, 5.99302864074707, -73.39073181152344, 134.62295532226562
214, 103391754, 4.311132431030273, -72.0697250366211, 137.5693817138672
215, 103408421, 2.955355167388916, -70.59144592285156, 140.10635375976562
216, 103425088, 1.8310960531234741, -68.99730682373047, 142.35610961914062
217, 103441755, 0.7535144686698914, -67.31388854980469, 144.4433135986328
218, 103458422, -0.400217205286026, -65.54370880126953, 146.3808135986328
219, 103475089, -1.598458170890808, -63.665626525878906, 148.2126007080078
220, 103491756, -2.7457165718078613, -61.66771697998047, 149.91061401367188
221, 103508423, -3.754693031311035, -59.57834243774414, 151.47024536132812
222, 103525090, -4.5831427574157715, -57.44062042236328, 152.88169860839844
223, 103541757, -5.2458600997924805, -55.28371047973633, 154.1560516357422
224, 103558424, -5.775048732757568, -53.101409912109375, 155.321044921875
225, 103575091, -6.239616870880127, -50.90045166015625, 156.35374450683594
226, 103591758, -6.715713977813721, -48.687950134277344, 157.30093383789062
227, 103608425, -7.195170879364014, -46.47170639038086, 158.1752166748047
228, 103625092, -7.627555847167969, -44.24831008911133, 158.97885131835938
229, 103641759, -8.008968353271484, -42.02074432373047, 159.71829223632812
230, 103658426, -8.363334655761719, -39.80262756347656, 160.3977813720703
231, 103675093, -8.70222282409668, -37.60285568237305, 161.02996826171875
232, 103691760, -8.986080169677734, -35.42411422729492, 161.6265411376953
233, 103708427, -9.183050155639648, -33.27016067504883, 162.21771240234375
234, 103725094, -9.304522514343262, -31.16061782836914, 162.81546020507812
235, 103741761, -9.36075210571289, -29.119474411010742, 163.39170837402344
236, 103758428, -9.363882064819336, -27.159440994262695, 163.91845703125
237, 103775095, -9.371064186096191, -25.289045333862305, 164.3946075439453
238, 103791762, -9.473738670349121, -23.499401092529297, 164.8402557373047
239, 103808429, -9.715124130249023, -21.78924560546875, 165.26190185546875
240, 103825096, -10.046751976013184, -20.134063720703125, 165.65415954589844
241, 103841763, -10.358980178833008, -18.503036499023438, 166.0259246826172
242, 103858430, -10.557229995727539, -16.88901138305664, 166.3867645263672
243, 103875097, -10.587782859802246, -15.297797203063965, 166.7323455810547
244, 103891764, -10.426923751831055, -13.722150802612305, 167.06491088867188
245, 103908431, -10.099888801574707, -12.146471977233887, 167.3998565673828
246, 103925098, -9.637688636779785, -10.573659896850586, 167.73472595214844
247, 103941765, -9.062431335449219, -9.030360221862793, 168.06344604492188
248, 103958432, -8.460745811462402, -7.544577598571777, 168.40176391601562
249, 103975099, -7.936148166656494, -6.102485656738281, 168.75588989257812
250, 103991766, -7.512723445892334, -4.701486110687256, 169.1053466796875
251, 104008433, -7.146615505218506, -3.338935613632202, 169.4403533935547
252, 104025100, -6.767993927001953, -2.014051914215088, 169.76806640625
253, 104041767, -6.348247528076172, -0.7290487289428711, 170.0819091796875
254, 104058434, -5.903164863586426, 0.5294045209884644, 170.3787384033203
255, 104075101, -5.437053203582764, 1.7713801860809326, 170.6538543701172
256, 104091768, -4.937671184539795, 3.002537965774536, 170.90774536132812
257, 104108435, -4.396519184112549, 4.213448524475098, 171.14889526367188
258, 104125102, -3.8508188724517822, 5.399835586547852, 171.393310546875
259, 104141769, -3.355027675628662, 6.561212539672852, 171.63308715820312
260, 104158436, -2.9206340312957764, 7.687756061553955, 171.84922790527344
261, 104175103, -2.5542948246002197, 8.772696495056152, 172.02268981933594
262, 104191770, -2.1897408962249756, 9.809327125549316, 172.1763458251953
263, 104208437, -1.827750563621521, 10.790850639343262, 172.2914276123047
264, 104225104, -1.4862252473831177, 11.71582317352295, 172.36636352539062
265, 104241771, -1.1683484315872192, 12.594698905944824, 172.41534423828125
266, 104258438, -0.8854780793190002, 13.438850402832031, 172.4505615234375
267, 104275105, -0.6472858190536499, 14.243424415588379, 172.46551513671875
268, 104291772, -0.42821359634399414, 15.008307456970215, 172.4671630859375
269, 104308439, -0.19912764430046082, 15.732453346252441, 172.4775848388672
270, 104325106, 0.06626871228218079, 16.4201717376709, 172.5328369140625
271, 104341773, 0.3910895884037018, 17.07978630065918, 172.64947509765625
272, 104358440, 0.8028041124343872, 17.708667755126953, 172.81231689453125
273, 104375107, 1.270592212677002, 18.2988224029541, 173.0078582763672
274, 104391774, 1.731478214263916, 18.844148635864258, 173.225830078125
275, 104408441, 2.1444435119628906, 19.340679168701172, 173.44451904296875
276, 104425108, 2.487647533416748, 19.790203094482422, 173.6315460205078
277, 104441775, 2.778989553451538, 20.188499450683594, 173.7827606201172
278, 104458442, 3.0387189388275146, 20.52752685546875, 173.9103546142578
279, 104475109, 3.287398099899292, 20.807891845703125, 174.027587890625
280, 104491776, 3.560826063156128, 21.033695220947266, 174.12420654296875
281, 104508443, 3.844892740249634, 21.2050838470459, 174.1940460205078
282, 104525110, 4.050371170043945, 21.324947357177734, 174.2289581298828
283, 104541777, 4.123887538909912, 21.399328231811523, 174.22267150878906
284, 104558444, 4.100700378417969, 21.436920166015625, 174.1904754638672
285, 104575111, 4.0230255126953125, 21.437908172607422, 174.14161682128906
286, 104591778, 3.9042139053344727, 21.40196418762207, 174.0753936767578
287, 104608445, 3.7806293964385986, 21.333457946777344, 173.99000549316406
288, 104625112, 3.6634774208068848, 21.23740005493164, 173.884765625
289, 104641779, 3.5430662631988525, 21.116239547729492, 173.7728271484375
290, 104658446, 3.408017635345459, 20.97268295288086, 173.67335510253906
291, 104675113, 3.310019016265869, 20.81651496887207, 173.60675048828125
292, 104691780, 3.263612747192383, 20.654878616333008, 173.5685577392578
293, 104708447, 3.243912696838379, 20.49203872680664, 173.5292510986328
294, 104725114, 3.211385726928711, 20.330768585205078, 173.48306274414062
295, 104741781, 3.1790993213653564, 20.178239822387695, 173.45834350585938
296, 104758448, 3.1959686279296875, 20.045305252075195, 173.48155212402344
297, 104775115, 3.2786431312561035, 19.92789649963379, 173.53195190429688
298, 104791782, 3.4062561988830566, 19.81752586364746, 173.57211303710938
299, 104808449, 3.5079331398010254, 19.716094970703125, 173.5930633544922
300, 104825116, 3.5253262519836426, 19.622743606567383, 173.59893798828125
301, 104841783, 3.4749460220336914, 19.53876304626465, 173.59397888183594
302, 104858450, 3.429788589477539, 19.458526611328125, 173.58668518066406
303, 104875117, 3.4094760417938232, 19.38141632080078, 173.58445739746094
304, 104891784, 3.3686811923980713, 19.310096740722656, 173.58290100097656
305, 104908451, 3.2628865242004395, 19.239273071289062, 173.57960510253906
306, 104925118, 3.129004716873169, 19.166519165039062, 173.5775604248047
307, 104941785, 3.0553958415985107, 19.084936141967773, 173.59579467773438
308, 104958452, 3.0617289543151855, 19.000165939331055, 173.6361083984375
309, 104975119, 3.08748722076416, 18.920516967773438, 173.6756134033203
310, 104991786, 3.092822313308716, 18.843610763549805, 173.70433044433594
311, 105008453, 3.090484857559204, 18.773073196411133, 173.73269653320312
312, 105025120, 3.10200572013855, 18.71141242980957, 173.76246643066406
313, 105041787, 3.1460604667663574, 18.65797996520996, 173.78372192382812
314, 105058454, 3.2173683643341064, 18.603328704833984, 173.7886199951172
315, 105075121, 3.2540290355682373, 18.544652938842773, 173.774658203125
316, 105091788, 3.231734275817871, 18.48654556274414, 173.75877380371094
317, 105108455, 3.163529634475708, 18.429384231567383, 173.7607421875
318, 105125122, 3.0691230297088623, 18.373788833618164, 173.77210998535156
319, 105141789, 2.987828493118286, 18.318817138671875, 173.78514099121094
320, 105158456, 2.946794271469116, 18.264732360839844, 173.79469299316406
321, 105175123, 2.951505661010742, 18.21137046813965, 173.8040008544922
322, 105191790, 2.9756815433502197, 18.1612606048584, 173.8300323486328
323, 105208457, 2.994617462158203, 18.118383407592773, 173.8665771484375
324, 105225124, 3.004279613494873, 18.08696937561035, 173.9132080078125
325, 105241791, 3.0199837684631348, 18.059846878051758, 173.9647216796875
326, 105258458, 3.041189670562744, 18.036972045898438, 174.01156616210938
327, 105275125, 3.0575129985809326, 18.014118194580078, 174.04515075683594
328, 105291792, 3.0416924953460693, 17.982301712036133, 174.06103515625
329, 105308459, 2.996215343475342, 17.94212532043457, 174.06796264648438
330, 105325126, 2.9207797050476074, 17.896024703979492, 174.0780487060547
331, 105341793, 2.8090834617614746, 17.850719451904297, 174.0902099609375
332, 105358460, 2.684349298477173, 17.80448341369629, 174.09597778320312
333, 105375127, 2.5800652503967285, 17.75946617126465, 174.10482788085938
334, 105391794, 2.5036461353302, 17.71833038330078, 174.12864685058594
335, 105408461, 2.441063404083252, 17.686742782592773, 174.16455078125
336, 105425128, 2.37978196144104, 17.655550003051758, 174.18426513671875
337, 105441795, 2.3215808868408203, 17.621461868286133, 174.1817626953125
338, 105458462, 2.277146577835083, 17.586288452148438, 174.18234252929688
339, 105475129, 2.259243965148926, 17.554283142089844, 174.19070434570312
340, 105491796, 2.2683584690093994, 17.525630950927734, 174.19390869140625
341, 105508463, 2.2700414657592773, 17.4966983795166, 174.1861572265625
342, 105525130, 2.2283644676208496, 17.468847274780273, 174.1814727783203
343, 105541797, 2.158494234085083, 17.44509506225586, 174.19375610351562
344, 105558464, 2.1011922359466553, 17.42408561706543, 174.22499084472656
345, 105575131, 2.074047803878784, 17.40449333190918, 174.2504119873047
346, 105591798, 2.0830130577087402, 17.383480072021484, 174.26658630371094
347, 105608465, 2.093385696411133, 17.362594604492188, 174.28564453125
348, 105625132, 2.0751588344573975, 17.339948654174805, 174.31077575683594
349, 105641799, 2.0099525451660156, 17.314847946166992, 174.32350158691406
350, 105658466, 1.916479229927063, 17.280065536499023, 174.31964111328125
351, 105675133, 1.8063582181930542, 17.23885726928711, 174.32981872558594
352, 105691800, 1.6917964220046997, 17.19637107849121, 174.3529510498047
353, 105708467, 1.5777058601379395, 17.152626037597656, 174.3686065673828
354, 105725134, 1.4690327644348145, 17.110868453979492, 174.37210083007812
355, 105741801, 1.3935003280639648, 17.06827163696289, 174.36985778808594
356, 105758468, 1.3591656684875488, 17.02621078491211, 174.37158203125
357, 105775135, 1.3533505201339722, 16.98649787902832, 174.379150390625
358, 105791802, 1.3439500331878662, 16.94697380065918, 174.38510131835938
359, 105808469, 1.3255211114883423, 16.912832260131836, 174.38441467285156
360, 105825136, 1.306142807006836, 16.88128089904785, 174.3807373046875
361, 105841803, 1.2899017333984375, 16.85112953186035, 174.377197265625
362, 105858470, 1.2564982175827026, 16.826950073242188, 174.3719482421875
363, 105875137, 1.1820911169052124, 16.810222625732422, 174.361328125
364, 105891804, 1.095664620399475, 16.80495262145996, 174.35476684570312
365, 105908471, 1.0077708959579468, 16.809436798095703, 174.3480682373047
366, 105925138, 0.9352737069129944, 16.822702407836914, 174.33924865722656
367, 105941805, 0.8931987881660461, 16.845800399780273, 174.326904296875
368, 105958472, 0.8896942138671875, 16.8720703125, 174.31626892089844
369, 105975139, 0.9108741283416748, 16.897294998168945, 174.2950439453125
370, 105991806, 0.9167919754981995, 16.922883987426758, 174.2661590576172
371, 106008473, 0.8906614184379578, 16.945154190063477, 174.23390197753906
372, 106025140, 0.8534082174301147, 16.96373176574707, 174.20933532714844
373, 106041807, 0.8362435102462769, 16.980987548828125, 174.19573974609375
374, 106058474, 0.8463975191116333, 16.995779037475586, 174.1796875
375, 106075141, 0.8812940716743469, 17.002885818481445, 174.1526336669922
376, 106091808, 0.910045862197876, 17.000036239624023, 174.1149139404297
377, 106108475, 0.9411062598228455, 16.986007690429688, 174.07305908203125
378, 106125142, 0.9389678835868835, 16.971250534057617, 174.03988647460938
379, 106141809, 0.9108005166053772, 16.954845428466797, 174.0052947998047
