sep=,
Measurement Mode:,Extended (Quaternion)
StartTime:,Tue, 31 May 2022 13:13:52 GMT
© Xsens Technologies B. V. 2005-2022

Timestamp,Address,Quaternion_w,Quaternion_x,Quaternion_y,Quaternion_z,FreeAcc_x,FreeAcc_y,FreeAcc_z,Status,ClipCountAcc,ClipCountGyr
277408613,d4:22:cd:00:30:92,0.769719123840332,0.592183530330658,-0.1249331533908844,-0.2030838429927826,0.012704141438007355,-0.03569859638810158,0.01495361328125,0,0,0
277425280,d4:22:cd:00:30:92,0.7696800231933594,0.5922026038169861,-0.12517300248146057,-0.20302878320217133,0.045756902545690536,-0.017729047685861588,0.07018184661865234,0,0,0
277441947,d4:22:cd:00:30:92,0.7696768045425415,0.5922069549560547,-0.12534648180007935,-0.20292150974273682,0.013264600187540054,-0.0023652140516787767,0.0771017074584961,0,0,0
277458614,d4:22:cd:00:30:92,0.7696657776832581,0.5922170281410217,-0.1255255788564682,-0.20282256603240967,0.004452489782124758,-0.0014716093428432941,0.04647254943847656,0,0,0
277475281,d4:22:cd:00:30:92,0.7696580290794373,0.592243492603302,-0.12565985321998596,-0.2026919722557068,-0.015594834461808205,-0.01581398956477642,0.1253986358642578,0,0,0
277491948,d4:22:cd:00:30:92,0.7696475386619568,0.5922542214393616,-0.1257569044828415,-0.20263950526714325,-0.020901590585708618,0.009668723680078983,0.22560596466064453,0,0,0
277508615,d4:22:cd:00:30:92,0.7696367502212524,0.5922305583953857,-0.12579670548439026,-0.20272544026374817,-0.03795786574482918,0.007345976773649454,0.23231220245361328,0,0,0
277525282,d4:22:cd:00:30:92,0.769654393196106,0.5921993851661682,-0.12572309374809265,-0.20279502868652344,-0.03744613006711006,-0.007290992420166731,0.1177988052368164,0,0,0
277541949,d4:22:cd:00:30:92,0.7696523666381836,0.5921936631202698,-0.1256352812051773,-0.20287369191646576,0.01727263443171978,-0.05569227784872055,0.051207542419433594,0,0,0
277558616,d4:22:cd:00:30:92,0.7696649432182312,0.5921871662139893,-0.12555108964443207,-0.2028970718383789,0.026390286162495613,-0.05461762472987175,-0.01566314697265625,0,0,0
277575283,d4:22:cd:00:30:92,0.7696424722671509,0.5922257304191589,-0.12548498809337616,-0.20291049778461456,-0.000042914485675282776,-0.015784485265612602,0.045963287353515625,0,0,0
277591950,d4:22:cd:00:30:92,0.7696295380592346,0.5922505855560303,-0.12539039552211761,-0.20294560492038727,-0.015363163314759731,0.025336533784866333,0.1573190689086914,0,0,0
277608617,d4:22:cd:00:30:92,0.7696325182914734,0.592261016368866,-0.1252249777317047,-0.20300599932670593,-0.0052960277535021305,0.01651805453002453,0.15523433685302734,0,0,0
277625284,d4:22:cd:00:30:92,0.7696129083633423,0.5922632217407227,-0.12506510317325592,-0.20317238569259644,0.013560866005718708,0.018433112651109695,0.11854839324951172,0,0,0
277641951,d4:22:cd:00:30:92,0.7696106433868408,0.5922926664352417,-0.12481479346752167,-0.20324935019016266,0.04191359505057335,0.04671957343816757,0.04743766784667969,0,0,0
277658618,d4:22:cd:00:30:92,0.7695804834365845,0.5922959446907043,-0.12465871125459671,-0.2034497857093811,0.012870434671640396,0.04206916317343712,0.023331642150878906,0,0,0
277675285,d4:22:cd:00:30:92,0.7695358991622925,0.592278003692627,-0.12461363524198532,-0.20369833707809448,-0.024774454534053802,0.06878611445426941,-0.06627082824707031,0,0,0
277691952,d4:22:cd:00:30:92,0.7695235013961792,0.5922791361808777,-0.1245536208152771,-0.20377807319164276,-0.03318871185183525,-0.0011805954854935408,-0.08817291259765625,0,0,0
277708619,d4:22:cd:00:30:92,0.7694950103759766,0.5922688245773315,-0.12461371719837189,-0.20387893915176392,0.047363121062517166,-0.013889094814658165,-0.03769493103027344,0,0,0
277725286,d4:22:cd:00:30:92,0.7694770693778992,0.5922545790672302,-0.12469613552093506,-0.2039373368024826,0.06903287023305893,-0.03707275167107582,-0.016808509826660156,0,0,0
277741953,d4:22:cd:00:30:92,0.7694411873817444,0.5922654867172241,-0.12482211738824844,-0.20396378636360168,0.00970180332660675,0.017209157347679138,-0.01386260986328125,0,0,0
277758620,d4:22:cd:00:30:92,0.7693875432014465,0.5922713875770569,-0.12499843537807465,-0.20404130220413208,-0.03120749443769455,0.04674415662884712,0.08988475799560547,0,0,0
277775287,d4:22:cd:00:30:92,0.7693610191345215,0.5922545790672302,-0.12513813376426697,-0.20410455763339996,-0.03415607661008835,0.02988770604133606,0.11322975158691406,0,0,0
277791954,d4:22:cd:00:30:92,0.769318163394928,0.5922648310661316,-0.12524652481079102,-0.2041696310043335,0.01794518530368805,-0.01913047395646572,0.05957794189453125,0,0,0
277808621,d4:22:cd:00:30:92,0.7692761421203613,0.5922631025314331,-0.1253814399242401,-0.20425033569335938,0.02404552325606346,-0.05152823030948639,0.07769489288330078,0,0,0
277825288,d4:22:cd:00:30:92,0.7692450284957886,0.592266857624054,-0.1254442185163498,-0.2043181210756302,0.024263784289360046,-0.04284609109163284,0.15147113800048828,0,0,0
277841955,d4:22:cd:00:30:92,0.7692392468452454,0.5922347903251648,-0.12545174360275269,-0.20442822575569153,0.019633043557405472,0.012253873981535435,0.18355274200439453,0,0,0
277858622,d4:22:cd:00:30:92,0.7692434787750244,0.5921831130981445,-0.12541697919368744,-0.2045833319425583,-0.03426101431250572,0.017634278163313866,0.11594772338867188,0,0,0
277875289,d4:22:cd:00:30:92,0.7692019939422607,0.5921408534049988,-0.12544481456279755,-0.20484474301338196,-0.03536388278007507,-0.00887078233063221,0.032901763916015625,0,0,0
277891956,d4:22:cd:00:30:92,0.7691991329193115,0.592115581035614,-0.12537218630313873,-0.20497232675552368,-0.009795790538191795,-0.048955149948596954,0.05614185333251953,0,0,0
277908623,d4:22:cd:00:30:92,0.7692074775695801,0.5920828580856323,-0.1252792477607727,-0.2050924301147461,0.041293684393167496,-0.02113940753042698,0.06778907775878906,0,0,0
277925290,d4:22:cd:00:30:92,0.7691897749900818,0.5920626521110535,-0.12522448599338531,-0.20525071024894714,0.026280317455530167,-0.016753189265727997,0.021879196166992188,0,0,0
277941957,d4:22:cd:00:30:92,0.7691810727119446,0.5920844078063965,-0.12511779367923737,-0.20528554916381836,-0.027823563665151596,-0.01676347106695175,0.031220436096191406,0,0,0
277958624,d4:22:cd:00:30:92,0.7691538333892822,0.5920963287353516,-0.1250511258840561,-0.205393984913826,-0.02523047849535942,-0.024692369624972343,0.10212230682373047,0,0,0
277975291,d4:22:cd:00:30:92,0.769162654876709,0.5920910835266113,-0.124919593334198,-0.2054559588432312,0.00723064411431551,-0.023077713325619698,0.13375473022460938,0,0,0
277991958,d4:22:cd:00:30:92,0.7691616415977478,0.5921000838279724,-0.12475451081991196,-0.20553404092788696,0.03420575335621834,-0.03167804330587387,0.060695648193359375,0,0,0
278008625,d4:22:cd:00:30:92,0.7691536545753479,0.5921379923820496,-0.12459802627563477,-0.2055494338274002,0.01943143457174301,-0.0789613127708435,-0.0028657913208007812,0,0,0
