sep=,
Measurement Mode:,Extended (Quaternion)
StartTime:,Tue, 31 May 2022 12:32:46 GMT
© Xsens Technologies B. V. 2005-2022

Timestamp,Address,Quaternion_w,Quaternion_x,Quaternion_y,Quaternion_z,FreeAcc_x,FreeAcc_y,FreeAcc_z,Status,ClipCountAcc,ClipCountGyr
182330197,d4:22:cd:00:30:92,0.9764981269836426,-0.0034895145799964666,-0.002244937466457486,0.21551135182380676,0.002936149947345257,0.009190513752400875,0.08093452453613281,0,0,0
182346864,d4:22:cd:00:30:92,0.9764716625213623,-0.0034926175139844418,-0.0022435684222728014,0.2156313806772232,0.0030387737788259983,0.003556031733751297,0.08118534088134766,0,0,0
182363531,d4:22:cd:00:30:92,0.9764691591262817,-0.003479053033515811,-0.002249952172860503,0.2156430333852768,0.010719599202275276,0.0032464994583278894,0.08548450469970703,0,0,0
182380198,d4:22:cd:00:30:92,0.9764682054519653,-0.0034902775660157204,-0.002249126322567463,0.2156471312046051,0.0018934148829430342,0.00674400944262743,0.07797050476074219,0,0,0
182396865,d4:22:cd:00:30:92,0.9764837622642517,-0.00348721444606781,-0.00225104414857924,0.21557597815990448,-0.000875828554853797,-0.004068346228450537,0.0894327163696289,0,0,0
182413532,d4:22:cd:00:30:92,0.9764822721481323,-0.0034932857379317284,-0.0022466578520834446,0.21558260917663574,0.0005297745810821652,-0.006243410054594278,0.06831073760986328,0,0,0
182430199,d4:22:cd:00:30:92,0.9764927625656128,-0.003488954622298479,-0.0022314421366900206,0.21553555130958557,0.00932241789996624,-0.0046307118609547615,0.0987558364868164,0,0,0
182446866,d4:22:cd:00:30:92,0.9765012264251709,-0.00349227013066411,-0.002230729442089796,0.21549749374389648,-0.00003368584657437168,-0.006554185878485441,0.08400821685791016,0,0,0
182463533,d4:22:cd:00:30:92,0.9764989614486694,-0.0034861848689615726,-0.0022292551584541798,0.21550758183002472,0.0063859885558485985,0.008874889463186264,0.08118724822998047,0,0,0
182480200,d4:22:cd:00:30:92,0.9764970541000366,-0.003498747246339917,-0.0022134236060082912,0.21551619470119476,0.00047668154002167284,0.01023087464272976,0.07837963104248047,0,0,0
