sep=,
Measurement Mode:,Extended (Quaternion)
StartTime:,Tue, 31 May 2022 12:17:33 GMT
© Xsens Technologies B. V. 2005-2022

Timestamp,Address,Quaternion_w,Quaternion_x,Quaternion_y,Quaternion_z,FreeAcc_x,FreeAcc_y,FreeAcc_z,Status,ClipCountAcc,ClipCountGyr
3564436329,d4:22:cd:00:30:92,0.31593334674835205,-0.009622212499380112,0.00029346696101129055,-0.9487382173538208,0.006987433880567551,-0.005084039643406868,0.09014606475830078,0,0,0
3564452996,d4:22:cd:00:30:92,0.31595656275749207,-0.009614302776753902,0.00029033771716058254,-0.9487307071685791,0.011154922656714916,-0.00487049063667655,0.07973957061767578,0,0,0
3564469663,d4:22:cd:00:30:92,0.3159348964691162,-0.009613816626369953,0.00029248790815472603,-0.9487379193305969,-0.0009205485694110394,-0.0009477962157689035,0.07457828521728516,0,0,0
3564486330,d4:22:cd:00:30:92,0.3159681558609009,-0.009612596593797207,0.0002884624991565943,-0.9487268328666687,-0.005837447475641966,0.0052430410869419575,0.07030487060546875,0,0,0
3564502997,d4:22:cd:00:30:92,0.31604140996932983,-0.009611096233129501,0.0002867812290787697,-0.948702335357666,-0.00418951828032732,-0.010304066352546215,0.08962631225585938,0,0,0
3564519664,d4:22:cd:00:30:92,0.31605833768844604,-0.0096143689006567,0.00027678324840962887,-0.9486967325210571,0.009127994999289513,0.009808928705751896,0.08022403717041016,0,0,0
3564536331,d4:22:cd:00:30:92,0.31605422496795654,-0.00961376167833805,0.00026738597080111504,-0.9486981630325317,-0.011683444492518902,-0.00614381255581975,0.07885265350341797,0,0,0
3564552998,d4:22:cd:00:30:92,0.3160804510116577,-0.009610902518033981,0.00025638961233198643,-0.9486894607543945,-0.002128087915480137,0.0047675627283751965,0.07993221282958984,0,0,0
3564569665,d4:22:cd:00:30:92,0.31605440378189087,-0.009618617594242096,0.00026236590929329395,-0.9486980438232422,0.015987208113074303,-0.007852192036807537,0.07572746276855469,0,0,0
3564586332,d4:22:cd:00:30:92,0.31603431701660156,-0.009618079289793968,0.0002619684673845768,-0.948704719543457,-0.021175138652324677,-0.0009733325568959117,0.0785074234008789,0,0,0
3564602999,d4:22:cd:00:30:92,0.31607604026794434,-0.009610861539840698,0.00026316544972360134,-0.9486908912658691,-0.0004467430408112705,-0.0011084391735494137,0.08071041107177734,0,0,0
3564619666,d4:22:cd:00:30:92,0.31612133979797363,-0.00961009506136179,0.00025995634496212006,-0.948675811290741,0.002092737937346101,-0.007532683666795492,0.08269309997558594,0,0,0
3564636333,d4:22:cd:00:30:92,0.3161545991897583,-0.009609191678464413,0.0002643708139657974,-0.948664665222168,0.0003852979280054569,-0.01806892268359661,0.08138275146484375,0,0,0
3564653000,d4:22:cd:00:30:92,0.31616443395614624,-0.009604133665561676,0.0002481704577803612,-0.9486615061759949,-0.0027677505277097225,0.00011994613305432722,0.07741069793701172,0,0,0
