sep=,
Measurement Mode:,Extended (Quaternion)
StartTime:,Tue, 24 May 2022 08:00:51 GMT
© Xsens Technologies B. V. 2005-2022

Timestamp,Address,Quaternion_w,Quaternion_x,Quaternion_y,Quaternion_z,FreeAcc_x,FreeAcc_y,FreeAcc_z,Status,ClipCountAcc,ClipCountGyr
2456143475,d4:22:cd:00:30:92,-0.02059161104261875,-0.04495907947421074,-0.19726961851119995,-0.979102611541748,-0.20398052036762238,-0.08598162233829498,0.24697494506835938,0,0,0
2456160142,d4:22:cd:00:30:92,-0.020379317924380302,-0.0443185493350029,-0.1973971575498581,-0.9791104793548584,-0.18180912733078003,-0.02825910411775112,0.12305545806884766,0,0,0
2456176809,d4:22:cd:00:30:92,-0.020036401227116585,-0.04360391944646835,-0.1976156383752823,-0.9791056513786316,-0.14838352799415588,-0.02255251631140709,0.09394645690917969,0,0,0
2456193476,d4:22:cd:00:30:92,-0.019688131287693977,-0.04289478063583374,-0.19789743423461914,-0.9790871143341064,-0.13832862675189972,-0.091890349984169,0.05135822296142578,0,0,0
2456210143,d4:22:cd:00:30:92,-0.019343499094247818,-0.04217374324798584,-0.19812361896038055,-0.9790794849395752,-0.13825659453868866,-0.09873919934034348,0.03145122528076172,0,0,0
2456226810,d4:22:cd:00:30:92,-0.019067127257585526,-0.04151851683855057,-0.1982606202363968,-0.9790853261947632,-0.07351803779602051,-0.11325257271528244,-0.0857391357421875,0,0,0
2456243477,d4:22:cd:00:30:92,-0.018685778602957726,-0.04099456965923309,-0.19824284315109253,-0.9791181683540344,-0.021334059536457062,-0.11787764728069305,-0.14278888702392578,0,0,0
2456260144,d4:22:cd:00:30:92,-0.018265418708324432,-0.04064572602510452,-0.19832941889762878,-0.9791232943534851,-0.015249066986143589,-0.03484909608960152,-0.15659332275390625,0,0,0
2456276811,d4:22:cd:00:30:92,-0.017981594428420067,-0.040500570088624954,-0.19864876568317413,-0.979069709777832,-0.05069032683968544,-0.053544435650110245,-0.08583641052246094,0,0,0
2456293478,d4:22:cd:00:30:92,-0.017634084448218346,-0.0404781699180603,-0.1989770531654358,-0.9790101647377014,-0.07897460460662842,-0.07738880813121796,-0.0016574859619140625,0,0,0
2456310145,d4:22:cd:00:30:92,-0.017337389290332794,-0.0405556857585907,-0.19914835691452026,-0.9789775609970093,-0.0811409056186676,-0.046865906566381454,0.028276443481445312,0,0,0
2456326812,d4:22:cd:00:30:92,-0.017012672498822212,-0.040701016783714294,-0.199211984872818,-0.9789643287658691,-0.07202765345573425,0.011886396445333958,0.02247905731201172,0,0,0
2456343479,d4:22:cd:00:30:92,-0.016685590147972107,-0.04088328033685684,-0.19932475686073303,-0.978939414024353,-0.09648053348064423,0.10547838360071182,0.009740829467773438,0,0,0
2456360146,d4:22:cd:00:30:92,-0.01631450280547142,-0.041029080748558044,-0.19958113133907318,-0.9788872599601746,-0.14550083875656128,0.08984844386577606,0.09871578216552734,0,0,0
2456376813,d4:22:cd:00:30:92,-0.016072683036327362,-0.041095372289419174,-0.19979806244373322,-0.9788442850112915,-0.128122016787529,0.09663163870573044,0.1882190704345703,0,0,0
