sep=,
Measurement Mode:,Extended (Quaternion)
StartTime:,Tue, 31 May 2022 11:27:44 GMT
© Xsens Technologies B. V. 2005-2022

Timestamp,Address,Quaternion_w,Quaternion_x,Quaternion_y,Quaternion_z,FreeAcc_x,FreeAcc_y,FreeAcc_z,Status,ClipCountAcc,ClipCountGyr
575789285,d4:22:cd:00:30:92,0.9574588537216187,-0.01759900525212288,0.0036480978596955538,0.2880323529243469,-0.01757410168647766,-0.014884551987051964,0.1120452880859375,0,0,0
575805952,d4:22:cd:00:30:92,0.9573939442634583,-0.017344146966934204,0.003747296519577503,0.28826263546943665,-0.033451855182647705,0.01218406856060028,0.10469245910644531,0,0,0
575822619,d4:22:cd:00:30:92,0.9573677778244019,-0.0170904491096735,0.0038665770553052425,0.28836262226104736,-0.06076223403215408,0.03910188749432564,0.08728218078613281,0,0,0
575839286,d4:22:cd:00:30:92,0.9574065804481506,-0.01699148118495941,0.003968849778175354,0.2882382869720459,-0.07400387525558472,0.04303855076432228,0.09446525573730469,0,0,0
575855953,d4:22:cd:00:30:92,0.9573975205421448,-0.0170995332300663,0.004022593609988689,0.2882613241672516,-0.05236339941620827,0.02331860363483429,0.09561347961425781,0,0,0
575872620,d4:22:cd:00:30:92,0.9574012756347656,-0.017277514562010765,0.004060032311826944,0.2882375419139862,0.017834508791565895,0.013419591821730137,0.07174873352050781,0,0,0
575889287,d4:22:cd:00:30:92,0.9574629664421082,-0.01736285351216793,0.004148397594690323,0.2880266010761261,0.01597253605723381,0.025123275816440582,0.06042671203613281,0,0,0
575905954,d4:22:cd:00:30:92,0.9574543237686157,-0.01743544638156891,0.004269282799214125,0.28804895281791687,-0.005571682006120682,0.03202497959136963,0.06989860534667969,0,0,0
575922621,d4:22:cd:00:30:92,0.9574441909790039,-0.01755516417324543,0.004344215616583824,0.2880741357803345,-0.009580012410879135,0.014418653212487698,0.07978534698486328,0,0,0
575939288,d4:22:cd:00:30:92,0.9574050903320312,-0.017632292583584785,0.004397859331220388,0.2881985604763031,0.033466268330812454,-0.019955487921833992,0.051499366760253906,0,0,0
575955955,d4:22:cd:00:30:92,0.957389771938324,-0.01762557029724121,0.004486907739192247,0.2882486581802368,0.0065638236701488495,-0.003711963538080454,0.023456573486328125,0,0,0
575972622,d4:22:cd:00:30:92,0.9573304057121277,-0.017587633803486824,0.004553185310214758,0.28844720125198364,-0.020351503044366837,0.003225655062124133,0.02527141571044922,0,0,0
575989289,d4:22:cd:00:30:92,0.9572944045066833,-0.017520861700177193,0.004609220195561647,0.2885693609714508,0.013938947580754757,-0.013026111759245396,0.0577545166015625,0,0,0
576005956,d4:22:cd:00:30:92,0.9572774767875671,-0.017353404313325882,0.0046788593754172325,0.28863468766212463,0.00575402332469821,-0.006922545377165079,0.03805351257324219,0,0,0
576022623,d4:22:cd:00:30:92,0.9572906494140625,-0.017086967825889587,0.004755156114697456,0.28860554099082947,-0.01604374684393406,0.004763494245707989,0.033820152282714844,0,0,0
576039290,d4:22:cd:00:30:92,0.9572674632072449,-0.016913356259465218,0.004804286640137434,0.28869208693504333,-0.045534368604421616,0.021777383983135223,0.047344207763671875,0,0,0
576055957,d4:22:cd:00:30:92,0.9572629928588867,-0.016917821019887924,0.004830061923712492,0.28870588541030884,-0.06371506303548813,0.03679348900914192,0.04221820831298828,0,0,0
576072624,d4:22:cd:00:30:92,0.9572393298149109,-0.017078135162591934,0.004781990312039852,0.28877565264701843,-0.06599755585193634,0.019175734370946884,0.057211875915527344,0,0,0
576089291,d4:22:cd:00:30:92,0.9572611451148987,-0.017227470874786377,0.004732219502329826,0.2886953055858612,0.02391284704208374,-0.016715388745069504,0.04918670654296875,0,0,0
576105958,d4:22:cd:00:30:92,0.9572665095329285,-0.017170188948512077,0.004725070204585791,0.2886812388896942,0.015963902696967125,0.008146082982420921,0.04038238525390625,0,0,0
576122625,d4:22:cd:00:30:92,0.9572930335998535,-0.01706043630838394,0.004721942823380232,0.2885996997356415,-0.037389080971479416,0.018176548182964325,0.02313518524169922,0,0,0
576139292,d4:22:cd:00:30:92,0.9574451446533203,-0.017033785581588745,0.00470305560156703,0.28809669613838196,-0.0443972609937191,0.01594868302345276,0.039981842041015625,0,0,0
576155959,d4:22:cd:00:30:92,0.9574664831161499,-0.017076842486858368,0.004633761011064053,0.28802430629730225,-0.019520696252584457,-0.01701289787888527,0.03052997589111328,0,0,0
576172626,d4:22:cd:00:30:92,0.9575088024139404,-0.017063407227396965,0.004544998053461313,0.2878859043121338,0.01122276671230793,-0.05351598560810089,0.03265857696533203,0,0,0
576189293,d4:22:cd:00:30:92,0.9574363231658936,-0.01693080924451351,0.004473824519664049,0.2881355881690979,-0.0033960165455937386,-0.023198843002319336,0.060408592224121094,0,0,0
576205960,d4:22:cd:00:30:92,0.9574921131134033,-0.016826575621962547,0.004407630302011967,0.2879576086997986,-0.017636749893426895,0.013945015147328377,0.062470436096191406,0,0,0
576222627,d4:22:cd:00:30:92,0.9575155973434448,-0.016782892867922783,0.004340261220932007,0.2878826856613159,-0.014114167541265488,0.001716230297461152,0.09065532684326172,0,0,0
576239294,d4:22:cd:00:30:92,0.9575010538101196,-0.016804084181785583,0.004240732174366713,0.28793129324913025,0.0029213919769972563,-0.03657503053545952,0.11016178131103516,0,0,0
576255961,d4:22:cd:00:30:92,0.9575619697570801,-0.01675424724817276,0.004162176046520472,0.2877327799797058,0.04139717295765877,-0.06074589118361473,0.12647247314453125,0,0,0
576272628,d4:22:cd:00:30:92,0.9575459361076355,-0.016677454113960266,0.004118898417800665,0.28779137134552,0.025258811190724373,-0.027139432728290558,0.14151287078857422,0,0,0
