,Quat_W,Quat_X,Quat_Y,Quat_Z,Euler_x,Euler_y,Euler_z
0,0.018059046999999998,0.0006157555999999999,-0.7942245,0.60735583,105.1702341183297,-1.6009323481497981,178.68646081733758
1,0.01812544,0.0006485743,-0.79439986,0.6071243000000001,105.20337395958886,-1.6050740754244517,178.67931342797627
2,0.018318122,0.0006149693499999999,-0.794673,0.6067610999999999,105.25508395167465,-1.6255590145453864,178.66969096725913
3,0.01855972,0.00040378550000000005,-0.79501855,0.60630095,105.32064894998307,-1.6630150764058154,178.67306351756136
4,0.018447508999999997,0.0006345173999999999,-0.7952526999999999,0.605997,105.36474092743643,-1.6372682755236774,178.66047345112005
5,0.018417373,0.0007249976600000001,-0.79539067,0.60581684,105.39076840742655,-1.62854121810713,178.6546916192939
6,0.018311393999999998,0.0009857618,-0.7955412,0.605622,105.41908507750712,-1.6011060969864086,178.63868074996319
7,0.018313583,0.0011144384,-0.79571056,0.60539925,105.451095908896,-1.5927560789188588,178.62724218924293
8,0.01831856,0.0012487661,-0.79587096,0.60518783,105.48144482358808,-1.5842550227906935,178.61506679456951
9,0.018391702,0.0013145551999999999,-0.79598045,0.6050415,105.50221232319909,-1.5866167614590452,178.6042775523505
10,0.01846817,0.0012963082,-0.7960486999999999,0.60494936,105.51520256094437,-1.5950181824873502,178.60081690101399
11,0.01840612,0.0013708567000000002,-0.79609305,0.60489285,105.52353280041388,-1.584288140974638,178.5984360746547
12,0.018368278000000002,0.0013887398,-0.79612386,0.60485345,105.52933600206576,-1.5796656863849994,178.59950966855925
13,0.018418033,0.0012930266,-0.79616815,0.6047938,105.53778757630782,-1.5909454999682846,178.60490822952434
14,0.018376157,0.0012679419,-0.79617023,0.6047923000000001,105.53816607530436,-1.5888674241648548,178.61010663965334
15,0.018293206,0.0012726485,-0.7961674,0.6047986,105.53756415409369,-1.5809632459243501,178.61542228601468
16,0.01828555,0.001222924,-0.7961569000000001,0.6048127,105.53558612185134,-1.5836880742438468,178.62046285720737
17,0.018309653000000002,0.0012291962,-0.7961602,0.60480756,105.53623172649527,-1.5854607853130618,178.61822767849668
18,0.018379139,0.0012793086,-0.7961862,0.60477114,105.54119355992809,-1.5883883195827353,178.60890463529407
19,0.018512400000000002,0.0012751918,-0.79621977,0.604723,105.54763968114985,-1.6009147295895279,178.6001279464665
20,0.018541895,0.00143985,-0.79623014,0.60470814,105.54958424800186,-1.5922166560898698,178.58308480586356
21,0.018626595,0.0016051061999999999,-0.79624975,0.6046793,105.55333156688282,-1.5885391966023257,178.56218334845877
22,0.018720165,0.0018430157999999998,-0.79627746,0.60463905,105.55863702146536,-1.5806571191402765,178.53405797129423
23,0.018729493,0.0021978093,-0.79630953,0.6045953000000001,105.56470835806263,-1.5569969097307317,178.5011170790403
24,0.018766948999999998,0.0024248925,-0.7963121999999999,0.60458976,105.56524586365832,-1.544684873353958,178.47780397726675
25,0.01880536,0.0025007343,-0.796316,0.60458314,105.56600768927078,-1.5429451794950584,178.46822955835714
26,0.018780343,0.0025583294,-0.79630613,0.6045969,105.56410425618492,-1.536644188902957,178.4646827992821
27,0.018838828000000002,0.0024382244,-0.7962974,0.6046071,105.5624784595952,-1.5502852261590274,178.47156603521253
28,0.018903133,0.0022835562,-0.79627067,0.60464084,105.5574566764883,-1.5668083416867893,178.48115289582637
29,0.01891241,0.002146094,-0.7962471,0.60467225,105.5529821449717,-1.577123912311146,178.49299210565485
30,0.018975356999999998,0.0019259662,-0.79623145,0.6046916,105.55007410476354,-1.5980899217482352,178.50867316567076
31,0.019002689,0.0017594256,-0.79622704,0.60469717,105.54926441025296,-1.6121183083184212,178.5219631139485
32,0.019030256000000002,0.0016130464999999999,-0.79621863,0.6047076,105.54772833600389,-1.624761755910037,178.53338629859772
33,0.019014772,0.0015490623999999998,-0.79622334,0.6047021,105.54861639406724,-1.627795103048327,178.54031123668315
34,0.018941123,0.0015737712,-0.7962104999999999,0.6047212,105.54613072012057,-1.6193285623760254,178.54312912197076
35,0.018846907,0.0016464554000000001,-0.79622257,0.60470814,105.54833156691694,-1.605718652343995,178.54306203704544
36,0.018724062,0.0017424809,-0.79622734,0.6047051999999999,105.54915446178305,-1.5878604804948322,178.542830590878
37,0.018659458,0.0017328634,-0.7962168000000001,0.60472137,105.54708843911493,-1.5826041159736797,178.54816021223118
38,0.018545048,0.0018209622,-0.79621273,0.6047296999999999,105.54625428714185,-1.5660444025223343,178.54804433924127
39,0.018517572,0.001823456,-0.7962059,0.60473955,105.54493864425925,-1.5633470995268408,178.54970439153163
40,0.018507168,0.0017698656,-0.796207,0.60473853,105.54514969893677,-1.5661152301066033,178.55531870365112
41,0.018492261,0.0017273579,-0.7962068,0.6047395000000001,105.54509452412417,-1.5677005668563109,178.56023057886472
42,0.018508261,0.0015964065,-0.7961944999999999,0.60475546,105.54280199390287,-1.578210211759549,178.57103808565572
43,0.018526183,0.0014897247,-0.7961944999999999,0.6047551999999999,105.54283071672441,-1.587241858008297,178.5795296810414
44,0.01855303,0.001419793,-0.7961965999999999,0.6047518,105.54325903261493,-1.5945453534318719,178.5840545903336
45,0.018585155,0.0013437012,-0.7961971999999999,0.60475016,105.54341484121377,-1.6027542734396663,178.58877172202511
46,0.018573366,0.0013318846,-0.79620063,0.6047461,105.54405288411411,-1.6025052480602726,178.59067653387552
47,0.0185296,0.0013210063,-0.79619,0.6047615,105.54200643305767,-1.5992397332746129,178.59467596060833
48,0.018578758,0.001202636,-0.79618025,0.60477316,105.54021454244523,-1.6119103163476851,178.60204206800796
