sep=,
DeviceTag:,Xsens DOT,,,,,,,,,,,,,,,,,
FirmwareVersion:,2.1.0,,,,,,,,,,,,,,,,,
AppVersion:,2022.0.1,,,,,,,,,,,,,,,,,
SyncStatus:,Un-synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Orientation (Euler),,,,,,,,,,,,,,,,,
StartTime:,2022-06-09 15:07:14.350 +0530,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2022,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z
61, 300292404, 118.86978912353516, -84.78661346435547, -58.94247817993164
62, 300309071, 118.86814880371094, -84.7858657836914, -58.93669128417969
63, 300325738, 118.8639144897461, -84.78590393066406, -58.93882369995117
64, 300342405, 118.86500549316406, -84.78594207763672, -58.945289611816406
65, 300359072, 118.86643981933594, -84.78560638427734, -58.948028564453125
66, 300375739, 118.85389709472656, -84.78553009033203, -58.94419860839844
67, 300392406, 118.83616638183594, -84.7857894897461, -58.93278503417969
68, 300409073, 118.81991577148438, -84.78545379638672, -58.92047119140625
69, 300425740, 118.82930755615234, -84.78485107421875, -58.920204162597656
70, 300442407, 118.82947540283203, -84.78428649902344, -58.91520309448242
71, 300459074, 118.82970428466797, -84.7830810546875, -58.91469955444336
72, 300475741, 118.83267211914062, -84.78365325927734, -58.9176025390625
73, 300492408, 118.828125, -84.78368377685547, -58.91484069824219
74, 300509075, 118.83067321777344, -84.78447723388672, -58.91290283203125
75, 300525742, 118.82361602783203, -84.78447723388672, -58.906044006347656
76, 300542409, 118.8212661743164, -84.78496551513672, -58.90111541748047
77, 300559076, 118.82498168945312, -84.78376007080078, -58.91006088256836
78, 300575743, 118.8296890258789, -84.78301239013672, -58.91494369506836
79, 300592410, 118.81851959228516, -84.78263092041016, -58.908687591552734
80, 300609077, 118.80850219726562, -84.78203582763672, -58.89461135864258
81, 300625744, 118.81159210205078, -84.78203582763672, -58.89671325683594
82, 300642411, 118.81413269042969, -84.78256225585938, -58.90284729003906
83, 300659078, 118.81578826904297, -84.78315734863281, -58.905879974365234
84, 300675745, 118.81962585449219, -84.78199768066406, -58.919044494628906
85, 300692412, 118.83059692382812, -84.78184509277344, -58.93368148803711
86, 300709079, 118.8145980834961, -84.78170013427734, -58.92160415649414
87, 300725746, 118.80589294433594, -84.78120422363281, -58.91471862792969
88, 300742413, 118.80965423583984, -84.78154754638672, -58.920997619628906
89, 300759080, 118.81802368164062, -84.78099060058594, -58.92258834838867
90, 300775747, 118.81268310546875, -84.7802734375, -58.921993255615234
91, 300792414, 118.81169891357422, -84.7811279296875, -58.9183464050293
92, 300809081, 118.81166076660156, -84.78091430664062, -58.91450119018555
93, 300825748, 118.81582641601562, -84.78105926513672, -58.91242599487305
94, 300842415, 118.81593322753906, -84.7811279296875, -58.9200553894043
95, 300859082, 118.81648254394531, -84.78034210205078, -58.91340255737305
96, 300875749, 118.8172378540039, -84.77959442138672, -58.91706848144531
97, 300892416, 118.81209564208984, -84.77941131591797, -58.912574768066406
98, 300909083, 118.81810760498047, -84.77963256835938, -58.915096282958984
99, 300925750, 118.83386993408203, -84.78067779541016, -58.93046188354492
100, 300942417, 118.83654022216797, -84.78012084960938, -58.9378662109375
101, 300959084, 118.83644104003906, -84.78008270263672, -58.94230651855469
102, 300975751, 118.83216857910156, -84.78083801269531, -58.9321174621582
103, 300992418, 118.83026885986328, -84.78117370605469, -58.936767578125
104, 301009085, 118.82831573486328, -84.78057098388672, -58.925174713134766
105, 301025752, 118.8351821899414, -84.77880859375, -58.93027877807617
106, 301042419, 118.8351821899414, -84.77910614013672, -58.9190559387207
107, 301059086, 118.84058380126953, -84.77970886230469, -58.92530059814453
108, 301075753, 118.85022735595703, -84.78008270263672, -58.935543060302734
109, 301092420, 118.84440612792969, -84.78038787841797, -58.92711639404297
110, 301109087, 118.83059692382812, -84.78076171875, -58.91236877441406
111, 301125754, 118.8326187133789, -84.78120422363281, -58.91551208496094
112, 301142421, 118.83735656738281, -84.7811279296875, -58.920867919921875
113, 301159088, 118.8331069946289, -84.78162384033203, -58.90810012817383
114, 301175755, 118.8236312866211, -84.78099060058594, -58.90534973144531
115, 301192422, 118.82106018066406, -84.7805404663086, -58.907657623291016
116, 301209089, 118.82453155517578, -84.78079986572266, -58.90348434448242
117, 301225756, 118.82109832763672, -84.78046417236328, -58.908878326416016
118, 301242423, 118.8195571899414, -84.78031158447266, -58.90959167480469
119, 301259090, 118.8746109008789, -84.78094482421875, -58.954410552978516
120, 301275757, 118.86869049072266, -84.78117370605469, -58.94846725463867
121, 301292424, 118.861083984375, -84.78181457519531, -58.94004440307617
122, 301309091, 118.8720703125, -84.78270721435547, -58.9496955871582
123, 301325758, 118.86669921875, -84.78315734863281, -58.943912506103516
124, 301342425, 118.86125946044922, -84.7829360961914, -58.94049072265625
125, 301359092, 118.85336303710938, -84.78270721435547, -58.931678771972656
126, 301375759, 118.8624496459961, -84.78372955322266, -58.94033432006836
127, 301392426, 118.86802673339844, -84.78515625, -58.9459342956543
128, 301409093, 118.85344696044922, -84.7850341796875, -58.92961502075195
129, 301425760, 118.84798431396484, -84.78421020507812, -58.927066802978516
130, 301442427, 118.85456848144531, -84.7848129272461, -58.93385696411133
131, 301459094, 118.8519058227539, -84.78466033935547, -58.93257522583008
132, 301475761, 118.85724639892578, -84.7840576171875, -58.93705368041992
