,Quat_W,Quat_X,Quat_Y,Quat_Z,Euler_x,Euler_y,Euler_z
32,0.6115885999999999,0.3865725,-0.6114605,0.32037055,93.08793529250056,-30.01532242563149,86.89130040611673
33,0.6115484,0.38664636,-0.6114424,0.3203928,93.09228581559687,-30.006332919964848,86.89053450631323
34,0.61153865,0.38666186,-0.61146456,0.32035044,93.09754276107763,-30.008846948081832,86.89044883598913
35,0.61151403,0.38671443,-0.61145765,0.32034692,93.10167822816538,-30.004252638444864,86.88918441468135
36,0.61149985,0.3867452,-0.6114687,0.32031570000000004,93.10662632134955,-30.004293857432984,86.88832527749949
37,0.611483,0.38676545,-0.61149895,0.32026556,93.11369707194599,-30.007088203734963,86.8888880132063
38,0.61147726,0.38677612,-0.6115223000000001,0.32021895,93.11868546946253,-30.010448578898973,86.88861472827655
39,0.6114459,0.38682875,-0.61151814,0.32022354,93.12322363314007,-30.00510200287849,86.8884842621773
40,0.6114223000000001,0.38686797,-0.6115293,0.32019990000000004,93.12900815508348,-30.003643713036947,86.88833289128904
41,0.611384,0.38693765,-0.61151814,0.3202103,93.13410127675903,-29.996153889846425,86.88763577493347
42,0.6113786999999999,0.38694814,-0.611548,0.32015040000000006,93.14017649834462,-30.0007696004014,86.8872600603172
43,0.6113791999999999,0.38694072,-0.61158776,0.32008228,93.14609211751716,-30.007832568216088,86.88771048134784
44,0.6113509,0.38699946,-0.61157244,0.3200949,93.1494079189271,-30.00116220680308,86.88649480437559
45,0.6113283,0.38703638,-0.6115774,0.32008404,93.15391735019045,-29.99872504315205,86.8864502525053
46,0.6113071,0.3870905,-0.61156577,0.3200814,93.15742665991519,-29.993909985680844,86.88448874601556
47,0.61128086,0.38711601,-0.61158615,0.32006174,93.16332869325403,-29.99336127616573,86.88614070094259
48,0.61126405,0.38714674,-0.6116,0.32002994,93.16874137421624,-29.99345441225987,86.88569626838083
49,0.6112396999999999,0.38719139,-0.61160064,0.32002124,93.17331756132262,-29.990090191937817,86.88516650976038
50,0.6112099,0.38723812,-0.6116085,0.32000655,93.17929267124921,-29.987089440001682,86.88529062294745
51,0.6111873999999999,0.38726735,-0.61162955,0.31997412,93.18570505706677,-29.987390723715144,86.88593476238913
52,0.6111644,0.38731375,-0.61162573,0.3199691,93.18972773417003,-29.98351568400426,86.88501537098041
53,0.61115927,0.38732287,-0.61164886,0.31992358,93.19452521743794,-29.986918570761677,86.88480055708091
54,0.61113995,0.3873437,-0.61167175,0.3198917,93.20039851411401,-29.987953830350836,86.88576767553747
55,0.61112505,0.38737527,-0.61167985,0.31986612,93.20494866213824,-29.987384756962935,86.88494339565955
56,0.6111092,0.3874035,-0.61169046,0.31984216,93.20954348540867,-29.98698826022697,86.88463521142864
57,0.6111,0.38741149999999996,-0.6117186,0.31979626,93.21504011407114,-29.990532268892167,86.88519396754427
58,0.6110595,0.38746583,-0.61172557,0.31979457,93.22158548463855,-29.98560434467408,86.88633230229782
59,0.6110645,0.3874657,-0.61175704,0.31972504,93.22688291187504,-29.99212152683436,86.88533463910647
60,0.6110639,0.38748106,-0.6117653000000001,0.31969136,93.22987312762781,-29.993826274717108,86.88378302025343
61,0.61105525,0.38748592,-0.61179626,0.31964308,93.23551047926918,-29.99789203729534,86.88457151435881
62,0.6110161999999999,0.38756135,-0.6117764,0.31966433,93.23974050304761,-29.98884493387966,86.88343442128658
63,0.6109848000000001,0.38761976,-0.61177135,0.31966296,93.2447571953015,-29.98350012700203,86.88267692834914
64,0.6109861999999999,0.38762817,-0.61179626,0.31960243,93.24981858720817,-29.98837501586125,86.88143421451005
65,0.6109593000000001,0.38767976,-0.6117931,0.31959727,93.25446652992294,-29.98402675204893,86.88062395598374
66,0.61098063,0.38764682,-0.61183584,0.31951484,93.25835730758358,-29.99482401332989,86.88022458247326
67,0.61098653,0.3876382,-0.6118671999999999,0.3194537,93.2627833586454,-30.0013427011727,86.87993825378683
68,0.6109856,0.387629,-0.61190355,0.31939706,93.26793464273914,-30.007499365283067,86.88084242285308
69,0.61098725,0.38762558,-0.6119379,0.31933218,93.2733687427732,-30.013884146429945,86.88072306594738
70,0.6109869000000001,0.38764098,-0.611951,0.31928924,93.27715337129453,-30.016463017877236,86.87912464659021
71,0.61098284,0.3876615,-0.6119583000000001,0.31925812,93.2804786464345,-30.017453610726797,86.87764316552351
72,0.61096364,0.38768575,-0.61197716,0.31922922,93.28604717775896,-30.01788270516957,86.87824522267796
73,0.6109502,0.38771516,-0.6119861,0.31920218,93.29050903684673,-30.017659963786052,86.87741061133852
74,0.6109378000000001,0.38774443,-0.6119939999999999,0.31917527,93.2947896969827,-30.01743758657831,86.87642000983975
75,0.61090386,0.38781166,-0.6119736,0.31919742,93.29812397537904,-30.009068320604513,86.87525863635308
76,0.6108899999999999,0.38782495,-0.6119971,0.31916258,93.30337702933532,-30.01107572408754,86.87606632138473
77,0.61088103,0.387836,-0.6120251,0.31911272,93.30917312397857,-30.014703164422603,86.87627264708935
78,0.61088234,0.38783363,-0.612047,0.31907105,93.31262228727657,-30.01881942117511,86.87617273439457
79,0.6108906999999999,0.3878362,-0.61206937,0.31900907,93.316699784255,-30.02437666489907,86.8743823569476
80,0.61087257,0.38785967,-0.6120831,0.31898909999999997,93.3213221229865,-30.02404822266126,86.874924075948
81,0.6108562,0.3878811,-0.612095,0.31897146,93.32544950089996,-30.02368704482459,86.87537862934616
82,0.61085486,0.38788277,-0.61211824,0.31892723,93.32953401335168,-30.027661045686532,86.87529122916438
83,0.610854,0.38788690000000003,-0.6121339,0.31889376,93.33259443560586,-30.030402261367705,86.87491771685877
84,0.6108461,0.38790559999999996,-0.6121437,0.31886747,93.33612646357203,-30.031112157125058,86.87425766994406
85,0.6108295,0.38793054,-0.61215353,0.31884998,93.340267259235,-30.03040900204696,86.87439978395854
86,0.6108132,0.3879621,-0.6121515000000001,0.31884682,93.34308951144679,-30.027752119415002,86.87388242515051
