sep=,
DeviceTag:,Xsens DOT,,,,,,,,,,,,,,,,,
FirmwareVersion:,2.1.0,,,,,,,,,,,,,,,,,
AppVersion:,2022.0.1,,,,,,,,,,,,,,,,,
SyncStatus:,Un-synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Orientation (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2022-06-09 15:53:45.978 +0530,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2022,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z
30, 3091377442, 0.72770673, 0.65923953, -0.13087285, -0.13681561
31, 3091394109, 0.72772807, 0.6592364, -0.13091733, -0.13667487
32, 3091410776, 0.7277324, 0.65926033, -0.13096786, -0.13648781
33, 3091427443, 0.72773755, 0.65929985, -0.13089487, -0.13633963
34, 3091444110, 0.72773814, 0.6593255, -0.13076673, -0.13633525
35, 3091460777, 0.7277026, 0.6593332, -0.1307606, -0.1364932
36, 3091477444, 0.7276723, 0.6593614, -0.13077281, -0.13650736
37, 3091494111, 0.7276742, 0.65936154, -0.13078679, -0.13648297
38, 3091510778, 0.72769284, 0.6593641, -0.13071862, -0.13643678
39, 3091527445, 0.7276966, 0.6593689, -0.13064416, -0.13646443
40, 3091544112, 0.72768277, 0.6593839, -0.13059685, -0.13651061
41, 3091560779, 0.72765833, 0.65942264, -0.1305324, -0.1365158
42, 3091577446, 0.7275845, 0.65944827, -0.13061301, -0.13670786
43, 3091594113, 0.72754496, 0.6594606, -0.1306142, -0.13685827
44, 3091610780, 0.7275073, 0.65947556, -0.1306052, -0.13699454
45, 3091627447, 0.7274995, 0.6594844, -0.13056473, -0.13703181
46, 3091644114, 0.7274678, 0.65948987, -0.13062957, -0.137112
47, 3091660781, 0.7274488, 0.6594781, -0.13070129, -0.13720064
48, 3091677448, 0.7274219, 0.6594596, -0.13083385, -0.13730676
49, 3091694115, 0.7273815, 0.65945894, -0.13099268, -0.1373721
50, 3091710782, 0.7273509, 0.6594283, -0.1312236, -0.13746127
51, 3091727449, 0.7273051, 0.65941554, -0.13144293, -0.13755508
52, 3091744116, 0.72726333, 0.65939593, -0.13161682, -0.13770369
53, 3091760783, 0.72720695, 0.65939015, -0.13171196, -0.13793771
54, 3091777450, 0.7271783, 0.6593708, -0.13174643, -0.13814843
55, 3091794117, 0.72714543, 0.6593754, -0.13175553, -0.1382905
56, 3091810784, 0.72711164, 0.65937036, -0.13183977, -0.1384118
57, 3091827451, 0.72704875, 0.65937877, -0.1319887, -0.13855988
58, 3091844118, 0.7270189, 0.6593981, -0.13197856, -0.13863428
59, 3091860785, 0.72699, 0.659392, -0.13197315, -0.13882026
60, 3091877452, 0.7270205, 0.659372, -0.13185461, -0.13886839
61, 3091894119, 0.72702247, 0.6593651, -0.13183734, -0.13890645
62, 3091910786, 0.7270601, 0.659371, -0.13175216, -0.13876225
63, 3091927453, 0.7270273, 0.65936035, -0.13188183, -0.13886154
64, 3091944120, 0.7270143, 0.65935564, -0.13192038, -0.1389152
65, 3091960787, 0.7269905, 0.65937614, -0.1319057, -0.13895626
66, 3091977454, 0.72698265, 0.65937537, -0.13191894, -0.13898845
67, 3091994121, 0.7269609, 0.6593845, -0.13194376, -0.13903527
68, 3092010788, 0.7269695, 0.6593765, -0.13191342, -0.13905735
69, 3092027455, 0.7269833, 0.6593786, -0.13181838, -0.13906503
70, 3092044122, 0.72700393, 0.65937257, -0.1317512, -0.13904972
71, 3092060789, 0.7270036, 0.6593667, -0.13174678, -0.13908312
72, 3092077456, 0.72697943, 0.65938807, -0.13178785, -0.13906956
