,Quat_W,Quat_X,Quat_Y,Quat_Z,Euler_x,Euler_y,Euler_z
65,0.5639900999999999,-0.45908302,0.5234213,0.44405884,-88.21959831155426,10.526430816210011,86.636448943305
66,0.56398636,-0.45908275,0.5234359000000001,0.44404662,-88.22134557808108,10.527830586013994,86.63695297911316
67,0.56400555,-0.4590519,0.52346617,0.44401840000000004,-88.22170463976647,10.534098319909683,86.63766117381039
68,0.5639905,-0.45906714,0.52347314,0.44401348,-88.22419608107016,10.533113394627932,86.63801689197415
69,0.5639618000000001,-0.459109,0.52344614,0.44403845,-88.22542393424798,10.526085370475968,86.63738397240382
70,0.5639550999999999,-0.45912600000000003,0.52343345,0.44404444,-88.2257041716178,10.523641206505912,86.63647585925726
71,0.5639603,-0.45913365,0.52340627,0.44406193,-88.22322329646582,10.520840356962603,86.634999647556
72,0.5639536999999999,-0.45915318,0.52336967,0.44409338,-88.22087259210173,10.515337085294759,86.63384184197267
73,0.5639314999999999,-0.45918465,0.52332103,0.4441463,-88.21836051663071,10.506325652425813,86.63348667777498
74,0.5639985,-0.45911214,0.52336407,0.44408524,-88.21578009019728,10.520264074168788,86.63227304467159
75,0.5640177,-0.45908573,0.52337927,0.44407034,-88.21477778046231,10.524597757036634,86.63253353311742
76,0.5639390999999999,-0.45917195,0.5233175,0.44415388,-88.21656995321096,10.506809487548562,86.63383905147607
77,0.56388456,-0.45923220000000003,0.5232773000000001,0.44420815,-88.2181875499581,10.494818442052447,86.63468854218999
78,0.5639604,-0.45913416,0.5233878,0.4440831,-88.22103428514632,10.5184726559308,86.63496067017638
79,0.563972,-0.4591095,0.5234249,0.44405013,-88.22288709704732,10.52465954788106,86.63600895391257
80,0.5639503,-0.45914072,0.52341205,0.44406047,-88.22469071733505,10.520322801999695,86.63556214507463
81,0.5639883000000001,-0.4590967000000001,0.5234476,0.44401604,-88.22425210604604,10.529631434131412,86.6351878060043
82,0.56397057,-0.45912520000000007,0.5234063,0.4440575,-88.22231908771597,10.522144064549419,86.63453404130875
83,0.56401664,-0.4590641,0.5234457,0.44401568,-88.22052607449235,10.532944859224932,86.63489704973381
84,0.56400436,-0.4590686,0.5234307,0.44404440000000006,-88.21919235476769,10.529439128849107,86.63607532054519
85,0.5639630999999999,-0.45910972,0.5233869999999999,0.44410565,-88.21833037528812,10.518645287357078,86.63721067739384
86,0.5639513,-0.45912415,0.5233726,0.44412285,-88.21812884632568,10.515310168720601,86.63726292572967
87,0.56397283,-0.459107,0.5233909000000001,0.44409153,-88.21850406125789,10.520391321887656,86.6362030227131
88,0.5639887,-0.4590883,0.5234151,0.44406253,-88.21940921720226,10.525466544028475,86.63608126193283
89,0.56403285,-0.45903826,0.52345735,0.44400838,-88.2191461425899,10.536424663942151,86.63551096684029
