sep=,
DeviceTag:,Xsens DOT,,,,,,,,,,,,,,,,,
FirmwareVersion:,2.1.0,,,,,,,,,,,,,,,,,
AppVersion:,2022.0.1,,,,,,,,,,,,,,,,,
SyncStatus:,Un-synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Orientation (Euler),,,,,,,,,,,,,,,,,
StartTime:,2022-06-09 15:52:51.363 +0530,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2022,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z
84, 3037649826, -105.08656311035156, -1.1472042798995972, 178.55892944335938
85, 3037666493, -105.08557891845703, -1.146668553352356, 178.55589294433594
86, 3037683160, -105.08516693115234, -1.1460317373275757, 178.5598602294922
87, 3037699827, -105.08708953857422, -1.1479411125183105, 178.5570831298828
88, 3037716494, -105.08789825439453, -1.1496021747589111, 178.55267333984375
89, 3037733161, -105.0884017944336, -1.1482456922531128, 178.53765869140625
90, 3037749828, -105.08672332763672, -1.1451935768127441, 178.52841186523438
91, 3037766495, -105.08750915527344, -1.1452134847640991, 178.51023864746094
92, 3037783162, -105.09139251708984, -1.1528773307800293, 178.509033203125
93, 3037799829, -105.09536743164062, -1.1632026433944702, 178.51409912109375
94, 3037816496, -105.09564208984375, -1.1668347120285034, 178.50660705566406
95, 3037833163, -105.0936050415039, -1.163099765777588, 178.50112915039062
96, 3037849830, -105.08948516845703, -1.1574218273162842, 178.50331115722656
97, 3037866497, -105.09123229980469, -1.155032753944397, 178.50790405273438
98, 3037883164, -105.0941162109375, -1.1506227254867554, 178.51063537597656
99, 3037899831, -105.08920288085938, -1.1390284299850464, 178.5302734375
100, 3037916498, -105.08592987060547, -1.1262328624725342, 178.54110717773438
101, 3037933165, -105.08409881591797, -1.1218990087509155, 178.5390625
102, 3037949832, -105.08668518066406, -1.125464677810669, 178.53724670410156
103, 3037966499, -105.08720397949219, -1.1273523569107056, 178.5382843017578
104, 3037983166, -105.08683776855469, -1.1269967555999756, 178.53627014160156
105, 3037999833, -105.08988952636719, -1.1279354095458984, 178.5278778076172
106, 3038016500, -105.09254455566406, -1.1300126314163208, 178.51138305664062
107, 3038033167, -105.09325408935547, -1.1290178298950195, 178.50424194335938
108, 3038049834, -105.08924102783203, -1.1224138736724854, 178.4970703125
109, 3038066501, -105.08297729492188, -1.1156539916992188, 178.4921417236328
110, 3038083168, -105.08221435546875, -1.1139293909072876, 178.4674835205078
111, 3038099835, -105.0826416015625, -1.1134434938430786, 178.45184326171875
112, 3038116502, -105.07880401611328, -1.1081347465515137, 178.44186401367188
113, 3038133169, -105.07826232910156, -1.1025751829147339, 178.42860412597656
114, 3038149836, -105.08059692382812, -1.101922869682312, 178.41236877441406
115, 3038166503, -105.08267974853516, -1.103332281112671, 178.39842224121094
116, 3038183170, -105.08091735839844, -1.1024847030639648, 178.395263671875
117, 3038199837, -105.0776596069336, -1.103647232055664, 178.3944854736328
118, 3038216504, -105.08216857910156, -1.1138310432434082, 178.39996337890625
119, 3038233171, -105.09142303466797, -1.1304477453231812, 178.42355346679688
120, 3038249838, -105.09823608398438, -1.1443637609481812, 178.44056701660156
121, 3038266505, -105.10618591308594, -1.1553051471710205, 178.4678497314453
122, 3038283172, -105.11386108398438, -1.1687438488006592, 178.49197387695312
123, 3038299839, -105.12594604492188, -1.1835386753082275, 178.5144805908203
124, 3038316506, -105.1321029663086, -1.1905500888824463, 178.53736877441406
125, 3038333173, -105.13018035888672, -1.1848058700561523, 178.54495239257812
126, 3038349840, -105.12513732910156, -1.1738590002059937, 178.55657958984375
127, 3038366507, -105.1235122680664, -1.1658546924591064, 178.54823303222656
128, 3038383174, -105.125, -1.1572638750076294, 178.54249572753906
129, 3038399841, -105.12207794189453, -1.1428929567337036, 178.5471649169922
130, 3038416508, -105.11530303955078, -1.1283739805221558, 178.53985595703125
131, 3038433175, -105.11511993408203, -1.1253468990325928, 178.53878784179688
132, 3038449842, -105.12003326416016, -1.1314632892608643, 178.53115844726562
133, 3038466509, -105.12218475341797, -1.1327563524246216, 178.51968383789062
134, 3038483176, -105.1186294555664, -1.128324270248413, 178.512939453125
135, 3038499843, -105.11941528320312, -1.1258879899978638, 178.52420043945312
136, 3038516510, -105.12510681152344, -1.1313318014144897, 178.53109741210938
137, 3038533177, -105.13124084472656, -1.1372251510620117, 178.5296630859375
138, 3038549844, -105.1311264038086, -1.1396108865737915, 178.5350341796875
139, 3038566511, -105.13044738769531, -1.1446117162704468, 178.53663635253906
140, 3038583178, -105.1332778930664, -1.150604248046875, 178.53697204589844
141, 3038599845, -105.13727569580078, -1.1566472053527832, 178.5386505126953
142, 3038616512, -105.14070129394531, -1.1610589027404785, 178.53253173828125
143, 3038633179, -105.14259338378906, -1.1644469499588013, 178.52587890625
144, 3038649846, -105.14431762695312, -1.1662293672561646, 178.5076141357422
145, 3038666513, -105.14546966552734, -1.1704434156417847, 178.49171447753906
146, 3038683180, -105.14753723144531, -1.1722619533538818, 178.47738647460938
147, 3038699847, -105.14395141601562, -1.1669551134109497, 178.46514892578125
148, 3038716514, -105.13716125488281, -1.1594231128692627, 178.46080017089844
149, 3038733181, -105.13697814941406, -1.1576744318008423, 178.46315002441406
150, 3038749848, -105.14239501953125, -1.1648808717727661, 178.47103881835938
151, 3038766515, -105.14964294433594, -1.1738812923431396, 178.47372436523438
152, 3038783182, -105.15290832519531, -1.179390788078308, 178.47193908691406
153, 3038799849, -105.1573715209961, -1.1863665580749512, 178.4759521484375
154, 3038816516, -105.16307067871094, -1.1974053382873535, 178.4761962890625
155, 3038833183, -105.17058563232422, -1.207187533378601, 178.4813690185547
156, 3038849850, -105.17660522460938, -1.2121065855026245, 178.48452758789062
157, 3038866517, -105.1761245727539, -1.2069761753082275, 178.4943389892578
158, 3038883184, -105.1732406616211, -1.1982109546661377, 178.49954223632812
159, 3038899851, -105.17456817626953, -1.1968212127685547, 178.50177001953125
160, 3038916518, -105.17935943603516, -1.1999927759170532, 178.50096130371094
161, 3038933185, -105.178955078125, -1.200645089149475, 178.49868774414062
162, 3038949852, -105.17707824707031, -1.1975229978561401, 178.49794006347656
163, 3038966519, -105.17765808105469, -1.196234107017517, 178.4996337890625
164, 3038983186, -105.18006134033203, -1.2029979228973389, 178.51055908203125
165, 3038999853, -105.18595886230469, -1.2122994661331177, 178.51820373535156
166, 3039016520, -105.18973541259766, -1.2153379917144775, 178.52102661132812
167, 3039033187, -105.18463897705078, -1.208142638206482, 178.51856994628906
168, 3039049854, -105.18120574951172, -1.2017271518707275, 178.5069580078125
169, 3039066521, -105.18215942382812, -1.198777437210083, 178.50103759765625
170, 3039083188, -105.18084716796875, -1.1949824094772339, 178.49237060546875
171, 3039099855, -105.17848205566406, -1.1904377937316895, 178.4875946044922
172, 3039116522, -105.17554473876953, -1.1861462593078613, 178.48313903808594
173, 3039133189, -105.1755599975586, -1.1828993558883667, 178.47576904296875
174, 3039149856, -105.17601776123047, -1.178826928138733, 178.48309326171875
175, 3039166523, -105.17601013183594, -1.1752341985702515, 178.4869842529297
176, 3039183190, -105.17874145507812, -1.1777857542037964, 178.49264526367188
177, 3039199857, -105.1832504272461, -1.1833664178848267, 178.4908905029297
178, 3039216524, -105.18474578857422, -1.1883509159088135, 178.49249267578125
179, 3039233191, -105.1866683959961, -1.1935755014419556, 178.5039825439453
180, 3039249858, -105.19075012207031, -1.2027130126953125, 178.51620483398438
181, 3039266525, -105.19448852539062, -1.2054072618484497, 178.52255249023438
182, 3039283192, -105.19290924072266, -1.203680157661438, 178.5162811279297
