sep=,
DeviceTag:,Xsens DOT,,,,,,,,,,,,,,,,,
FirmwareVersion:,2.1.0,,,,,,,,,,,,,,,,,
AppVersion:,2022.0.1,,,,,,,,,,,,,,,,,
SyncStatus:,Un-synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Orientation (Euler),,,,,,,,,,,,,,,,,
StartTime:,2022-06-09 15:40:42.352 +0530,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2022,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z
133, 2309484801, 158.9502716064453, -86.21028900146484, -99.53899383544922
134, 2309501468, 158.94349670410156, -86.20977020263672, -99.53414916992188
135, 2309518135, 158.9305877685547, -86.21064758300781, -99.52165222167969
136, 2309534802, 158.93646240234375, -86.21111297607422, -99.52920532226562
137, 2309551469, 158.94078063964844, -86.21173095703125, -99.53272247314453
138, 2309568136, 158.94503784179688, -86.21095275878906, -99.538818359375
139, 2309584803, 158.94830322265625, -86.21012878417969, -99.54177856445312
140, 2309601470, 158.93626403808594, -86.21080017089844, -99.53002166748047
141, 2309618137, 158.93844604492188, -86.21064758300781, -99.53427124023438
142, 2309634804, 158.93826293945312, -86.21023559570312, -99.53370666503906
143, 2309651471, 158.9445343017578, -86.21049499511719, -99.53828430175781
144, 2309668138, 158.94349670410156, -86.21007537841797, -99.5385971069336
145, 2309684805, 158.9546661376953, -86.21054077148438, -99.54999542236328
146, 2309701472, 158.9433135986328, -86.21075439453125, -99.54253387451172
147, 2309718139, 158.93911743164062, -86.21075439453125, -99.53895568847656
148, 2309734806, 158.9304962158203, -86.210693359375, -99.5291519165039
149, 2309751473, 158.92227172851562, -86.20986938476562, -99.52034759521484
150, 2309768140, 158.9126434326172, -86.21049499511719, -99.5120849609375
151, 2309784807, 158.8977508544922, -86.21043395996094, -99.49653625488281
152, 2309801474, 158.91481018066406, -86.21095275878906, -99.51643371582031
153, 2309818141, 158.93386840820312, -86.21162414550781, -99.53612518310547
154, 2309834808, 158.94061279296875, -86.21007537841797, -99.54251861572266
155, 2309851475, 158.94161987304688, -86.20904541015625, -99.5436019897461
156, 2309868142, 158.93186950683594, -86.20867919921875, -99.53585815429688
157, 2309884809, 158.9349822998047, -86.20801544189453, -99.53791046142578
158, 2309901476, 158.93849182128906, -86.20811462402344, -99.5416030883789
159, 2309918143, 158.94805908203125, -86.20738983154297, -99.5508041381836
160, 2309934810, 158.9495391845703, -86.2079086303711, -99.55201721191406
161, 2309951477, 158.9608917236328, -86.20744323730469, -99.56315612792969
162, 2309968144, 158.9600067138672, -86.20697784423828, -99.56015014648438
163, 2309984811, 158.96932983398438, -86.2066650390625, -99.568603515625
164, 2310001478, 158.95870971679688, -86.20516967773438, -99.5569839477539
165, 2310018145, 158.93748474121094, -86.2052230834961, -99.53506469726562
166, 2310034812, 158.9384765625, -86.2061996459961, -99.5367660522461
167, 2310051479, 158.9431610107422, -86.2060546875, -99.53939819335938
168, 2310068146, 158.9384002685547, -86.2061996459961, -99.53475952148438
169, 2310084813, 158.9522705078125, -86.2065200805664, -99.55098724365234
