sep=,
DeviceTag:,Xsens DOT,,,,,,,,,,,,,,,,,
FirmwareVersion:,2.1.0,,,,,,,,,,,,,,,,,
AppVersion:,2022.0.1,,,,,,,,,,,,,,,,,
SyncStatus:,Un-synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Orientation (Euler),,,,,,,,,,,,,,,,,
StartTime:,2022-06-09 16:15:54.847 +0530,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2022,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z
139, 127088348, -59.36830520629883, 86.5006103515625, 20.046171188354492
140, 127105015, -59.39019012451172, 86.5017318725586, 20.01801109313965
141, 127121682, -59.4306640625, 86.50386047363281, 19.982534408569336
142, 127138349, -59.4864387512207, 86.50615692138672, 19.924928665161133
143, 127155016, -59.50484085083008, 86.50733184814453, 19.90619468688965
144, 127171683, -59.50020980834961, 86.50643920898438, 19.91716957092285
145, 127188350, -59.46997833251953, 86.50374603271484, 19.952129364013672
146, 127205017, -59.4324951171875, 86.50094604492188, 19.988767623901367
147, 127221684, -59.39707565307617, 86.49971771240234, 20.02499771118164
148, 127238351, -59.38124084472656, 86.49703216552734, 20.03838348388672
149, 127255018, -59.371578216552734, 86.49625396728516, 20.05517578125
150, 127271685, -59.374732971191406, 86.49613952636719, 20.055278778076172
151, 127288352, -59.394569396972656, 86.49854278564453, 20.03995704650879
152, 127305019, -59.428192138671875, 86.50072479248047, 20.00555419921875
153, 127321686, -59.453853607177734, 86.50318908691406, 19.98514747619629
154, 127338353, -59.490013122558594, 86.50374603271484, 19.939228057861328
155, 127355020, -59.51464080810547, 86.5042495727539, 19.92319679260254
156, 127371687, -59.52922439575195, 86.50285339355469, 19.90294075012207
157, 127388354, -59.516151428222656, 86.50178527832031, 19.921998977661133
158, 127405021, -59.467445373535156, 86.4990463256836, 19.970308303833008
159, 127421688, -59.426876068115234, 86.49591827392578, 20.011669158935547
160, 127438355, -59.40525817871094, 86.4928970336914, 20.032760620117188
161, 127455022, -59.39792251586914, 86.49223327636719, 20.040170669555664
162, 127471689, -59.434879302978516, 86.49312591552734, 20.01096534729004
163, 127488356, -59.493927001953125, 86.49630737304688, 19.954957962036133
164, 127505023, -59.535953521728516, 86.4988784790039, 19.910381317138672
165, 127521690, -59.56515121459961, 86.5003890991211, 19.868755340576172
166, 127538357, -59.564849853515625, 86.50106048583984, 19.872499465942383
167, 127555024, -59.57160568237305, 86.50005340576172, 19.86542510986328
168, 127571691, -59.568355560302734, 86.49748229980469, 19.865966796875
169, 127588358, -59.54191589355469, 86.49552154541016, 19.885982513427734
170, 127605025, -59.508548736572266, 86.49284362792969, 19.917869567871094
171, 127621692, -59.46401596069336, 86.4909439086914, 19.949527740478516
172, 127638359, -59.44083023071289, 86.48960876464844, 19.976417541503906
173, 127655026, -59.43630599975586, 86.48877716064453, 19.989107131958008
174, 127671693, -59.467979431152344, 86.4893798828125, 19.95770835876465
175, 127688360, -59.51962661743164, 86.49099731445312, 19.921913146972656
176, 127705027, -59.53076171875, 86.49323272705078, 19.91119384765625
177, 127721694, -59.587989807128906, 86.49546813964844, 19.84243392944336
178, 127738361, -59.63249206542969, 86.49658966064453, 19.796937942504883
179, 127755028, -59.63142395019531, 86.4977035522461, 19.800134658813477
180, 127771695, -59.59687805175781, 86.49720001220703, 19.835737228393555
181, 127788362, -59.547237396240234, 86.49591827392578, 19.881574630737305
182, 127805029, -59.52192306518555, 86.4922866821289, 19.908170700073242
183, 127821696, -59.498111724853516, 86.48994445800781, 19.93560028076172
184, 127838363, -59.468894958496094, 86.4901123046875, 19.976938247680664
185, 127855030, -59.468101501464844, 86.48944091796875, 19.9783992767334
186, 127871697, -59.513755798339844, 86.48944091796875, 19.941875457763672
187, 127888364, -59.54779052734375, 86.48983001708984, 19.895475387573242
188, 127905031, -59.58234405517578, 86.49217224121094, 19.86474609375
189, 127921698, -59.63801574707031, 86.4937973022461, 19.81731605529785
190, 127938365, -59.66861343383789, 86.49446105957031, 19.786224365234375
191, 127955032, -59.67608642578125, 86.49563598632812, 19.783126831054688
192, 127971699, -59.69682312011719, 86.49479675292969, 19.761911392211914
193, 127988366, -59.66752243041992, 86.49334716796875, 19.778356552124023
194, 128005033, -59.611167907714844, 86.49200439453125, 19.82431411743164
195, 128021700, -59.594120025634766, 86.48944091796875, 19.841522216796875
196, 128038367, -59.591651916503906, 86.48709869384766, 19.84550666809082
197, 128055034, -59.57862854003906, 86.4862060546875, 19.858095169067383
198, 128071701, -59.59548568725586, 86.48765563964844, 19.841930389404297
199, 128088368, -59.632232666015625, 86.4901123046875, 19.806114196777344
200, 128105035, -59.6634521484375, 86.49211883544922, 19.773042678833008
201, 128121702, -59.7116584777832, 86.4955825805664, 19.715137481689453
202, 128138369, -59.713531494140625, 86.49681091308594, 19.709129333496094
203, 128155036, -59.69043731689453, 86.49591827392578, 19.727514266967773
204, 128171703, -59.654327392578125, 86.49474334716797, 19.763246536254883
205, 128188370, -59.632442474365234, 86.49189758300781, 19.79623794555664
206, 128205037, -59.5827522277832, 86.48944091796875, 19.847610473632812
207, 128221704, -59.54365539550781, 86.48643493652344, 19.87505531311035
208, 128238371, -59.51632308959961, 86.48454284667969, 19.894086837768555
209, 128255038, -59.5078239440918, 86.48532104492188, 19.896087646484375
210, 128271705, -59.52585220336914, 86.48519897460938, 19.8725528717041
211, 128288372, -59.570648193359375, 86.4885482788086, 19.828527450561523
212, 128305039, -59.6175537109375, 86.49323272705078, 19.776813507080078
213, 128321706, -59.683231353759766, 86.49647521972656, 19.714818954467773
214, 128338373, -59.720218658447266, 86.49736785888672, 19.678295135498047
215, 128355040, -59.740455627441406, 86.49781799316406, 19.665019989013672
216, 128371707, -59.701141357421875, 86.49658966064453, 19.700916290283203
217, 128388374, -59.65411376953125, 86.49351501464844, 19.74795150756836
218, 128405041, -59.58329391479492, 86.48977661132812, 19.81369972229004
219, 128421708, -59.519798278808594, 86.48704528808594, 19.884170532226562
220, 128438375, -59.48518371582031, 86.48553466796875, 19.9250545501709
221, 128455042, -59.49856948852539, 86.48480987548828, 19.912078857421875
222, 128471709, -59.52498245239258, 86.4859848022461, 19.884220123291016
223, 128488376, -59.575958251953125, 86.48888397216797, 19.826129913330078
224, 128505043, -59.61503982543945, 86.49267578125, 19.784818649291992
225, 128521710, -59.667964935302734, 86.49373626708984, 19.73075294494629
226, 128538377, -59.697269439697266, 86.49585723876953, 19.706024169921875
227, 128555044, -59.70175552368164, 86.49625396728516, 19.696544647216797
228, 128571711, -59.68728256225586, 86.49613952636719, 19.712688446044922
229, 128588378, -59.66739273071289, 86.49463653564453, 19.73306655883789
230, 128605045, -59.62687683105469, 86.49312591552734, 19.77958869934082
231, 128621712, -59.555423736572266, 86.49055480957031, 19.85237693786621
232, 128638379, -59.529571533203125, 86.48754119873047, 19.88541030883789
233, 128655046, -59.50408172607422, 86.48731994628906, 19.899860382080078
234, 128671713, -59.506126403808594, 86.48932647705078, 19.894493103027344
235, 128688380, -59.53826904296875, 86.49055480957031, 19.85895347595215
236, 128705047, -59.61263656616211, 86.4940185546875, 19.785701751708984
237, 128721714, -59.66654586791992, 86.49720001220703, 19.72478675842285
238, 128738381, -59.70620346069336, 86.49848937988281, 19.688596725463867
239, 128755048, -59.72362518310547, 86.49971771240234, 19.66727638244629
240, 128771715, -59.69462585449219, 86.49820709228516, 19.697175979614258
241, 128788382, -59.65222930908203, 86.49502563476562, 19.736196517944336
242, 128805049, -59.62535858154297, 86.49240112304688, 19.757080078125
243, 128821716, -59.57261657714844, 86.49044799804688, 19.803987503051758
244, 128838383, -59.545433044433594, 86.48664855957031, 19.832353591918945
245, 128855050, -59.52684020996094, 86.48542785644531, 19.855205535888672
246, 128871717, -59.5366096496582, 86.48687744140625, 19.846149444580078
247, 128888384, -59.55458450317383, 86.48960876464844, 19.826007843017578
248, 128905051, -59.60393524169922, 86.49195098876953, 19.77586555480957
249, 128921718, -59.665645599365234, 86.495361328125, 19.711673736572266
250, 128938385, -59.70875549316406, 86.49881744384766, 19.677350997924805
251, 128955052, -59.72200012207031, 86.49949645996094, 19.663619995117188
252, 128971719, -59.701995849609375, 86.49736785888672, 19.68520736694336
253, 128988386, -59.66239929199219, 86.49368286132812, 19.732215881347656
254, 129005053, -59.62507247924805, 86.48999786376953, 19.765365600585938
255, 129021720, -59.605106353759766, 86.48888397216797, 19.789798736572266
256, 129038387, -59.5718994140625, 86.48799133300781, 19.817277908325195
257, 129055054, -59.58145523071289, 86.48865509033203, 19.809860229492188
258, 129071721, -59.596824645996094, 86.49021911621094, 19.795326232910156
259, 129088388, -59.62917709350586, 86.49273681640625, 19.771970748901367
260, 129105055, -59.66569137573242, 86.49513244628906, 19.732202529907227
261, 129121722, -59.71070861816406, 86.4969253540039, 19.686586380004883
262, 129138389, -59.736732482910156, 86.49837493896484, 19.664770126342773
263, 129155056, -59.74116516113281, 86.49909973144531, 19.652790069580078
264, 129171723, -59.74477005004883, 86.49837493896484, 19.644390106201172
265, 129188390, -59.7287483215332, 86.49714660644531, 19.66683006286621
266, 129205057, -59.713600158691406, 86.49479675292969, 19.681947708129883
267, 129221724, -59.670711517333984, 86.49195098876953, 19.72607421875
268, 129238391, -59.64153289794922, 86.48865509033203, 19.75333023071289
269, 129255058, -59.61473083496094, 86.4883804321289, 19.780668258666992
270, 129271725, -59.65391540527344, 86.4889907836914, 19.748340606689453
271, 129288392, -59.687007904052734, 86.48971557617188, 19.715330123901367
272, 129305059, -59.72922134399414, 86.49256134033203, 19.66978645324707
273, 129321726, -59.75529861450195, 86.49479675292969, 19.62860870361328
274, 129338393, -59.77602005004883, 86.49552154541016, 19.605724334716797
275, 129355060, -59.76671600341797, 86.49568939208984, 19.617597579956055
276, 129371727, -59.74547576904297, 86.49602508544922, 19.640995025634766
277, 129388394, -59.72637939453125, 86.49451446533203, 19.661006927490234
278, 129405061, -59.71452713012695, 86.49301147460938, 19.67664909362793
279, 129421728, -59.70655822753906, 86.49166870117188, 19.694171905517578
280, 129438395, -59.705013275146484, 86.49166870117188, 19.69298553466797
281, 129455062, -59.68743133544922, 86.491455078125, 19.715534210205078
282, 129471729, -59.69895553588867, 86.49166870117188, 19.700590133666992
283, 129488396, -59.71363830566406, 86.49312591552734, 19.684961318969727
284, 129505063, -59.765140533447266, 86.49530029296875, 19.635643005371094
285, 129521730, -59.80188751220703, 86.49674987792969, 19.59757423400879
286, 129538397, -59.83574295043945, 86.49848937988281, 19.564712524414062
287, 129555064, -59.84368133544922, 86.49971771240234, 19.55988883972168
288, 129571731, -59.83621597290039, 86.49999237060547, 19.571962356567383
289, 129588398, -59.82489776611328, 86.49725341796875, 19.583507537841797
290, 129605065, -59.79594421386719, 86.495361328125, 19.610231399536133
291, 129621732, -59.76032257080078, 86.4942398071289, 19.64686393737793
292, 129638399, -59.75166320800781, 86.49211883544922, 19.6543025970459
293, 129655066, -59.75385665893555, 86.49267578125, 19.65508270263672
294, 129671733, -59.77330017089844, 86.49446105957031, 19.63994598388672
295, 129688400, -59.79966735839844, 86.49736785888672, 19.617761611938477
296, 129705067, -59.819480895996094, 86.50011444091797, 19.59962272644043
297, 129721734, -59.839752197265625, 86.50083923339844, 19.57651138305664
298, 129738401, -59.86679458618164, 86.50241088867188, 19.5473690032959
299, 129755068, -59.8598747253418, 86.50116729736328, 19.549650192260742
300, 129771735, -59.865352630615234, 86.50072479248047, 19.54625701904297
301, 129788402, -59.84492111206055, 86.49871063232422, 19.570125579833984
302, 129805069, -59.817909240722656, 86.49848937988281, 19.592100143432617
303, 129821736, -59.78337097167969, 86.49714660644531, 19.629283905029297
304, 129838403, -59.761531829833984, 86.49491119384766, 19.648517608642578
305, 129855070, -59.7520751953125, 86.49429321289062, 19.656688690185547
306, 129871737, -59.763614654541016, 86.49524688720703, 19.64192771911621
307, 129888404, -59.791046142578125, 86.49641418457031, 19.610631942749023
308, 129905071, -59.84119415283203, 86.4977035522461, 19.55767250061035
309, 129921738, -59.87483215332031, 86.49938201904297, 19.52136993408203
310, 129938405, -59.88523483276367, 86.5006103515625, 19.51144027709961
311, 129955072, -59.90121078491211, 86.50089263916016, 19.4949951171875
